"codmunres","ano","garbage_morbidade_neonatal_i_algumas_doencas_infecciosas_e_parasitarias","garbage_morbidade_neonatal_vi_doencas_do_sistema_nervoso","garbage_morbidade_neonatal_x_doencas_do_aparelho_respiratorio","garbage_morbidade_neonatal_ii_neoplasias_tumores","garbage_morbidade_neonatal_xvii_malformacoes_congenitas_deformidades_e_anomalias_cromossomicas","garbage_morbidade_neonatal_xviii_sintomas_sinais_e_achados_anormais_de_exames_clinicos_e_de_laboratorio_nao_classificados_em_outra_parte","garbage_morbidade_neonatal_ix_doencas_do_aparelho_circulatorio","garbage_morbidade_neonatal_xiv_doencas_do_aparelho_geniturinario","garbage_morbidade_neonatal_xix_lesoes_envenenamento_e_algumas_outras_consequencias_de_causas_externas","garbage_morbidade_neonatal_iv_doencas_endocrinas_nutricionais_e_metabolicas","garbage_morbidade_neonatal_iii_doencas_do_sangue_e_dos_orgaos_hematopoeticos_e_alguns_transtornos_imunitarios","garbage_morbidade_neonatal_xii_doencas_da_pele_e_do_tecido_subcutaneo","garbage_morbidade_neonatal_xi_doencas_do_aparelho_digestivo","garbage_morbidade_neonatal_xvi_algumas_afeccoes_originadas_no_periodo_perinatal","garbage_morbidade_neonatal_xiii_doencas_do_sistema_osteomuscular_e_do_tecido_conjuntivo","garbage_morbidade_neonatal_v_transtornos_mentais_e_comportamentais","garbage_morbidade_neonatal_viii_doencas_do_ouvido_e_da_apofise_mastoide","garbage_morbidade_neonatal_vii_doencas_do_olho_e_anexos","garbage_morbidade_neonatal_na","garbage_morbidade_neonatal_xv_gravidez_parto_e_puerperio","garbage_morbidade_neonatal_xx_causas_externas_de_morbidade_e_de_mortalidade","internacoes_neonatais_totais"
"231070",2017,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,72
"231070",2018,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,99
"231070",2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,79
"231070",2020,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,80
"231070",2021,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,92
"231070",2022,3,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,76
"231070",2023,2,0,1,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,85
"231070",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"231080",2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"231080",2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"231080",2016,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18
"231080",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16
"231080",2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"231080",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28
"231080",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20
"231080",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24
"231080",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"231080",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"231080",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
"231080",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"231085",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38
"231085",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28
"231085",2016,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36
"231085",2018,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,47
"231085",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,70
"231085",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49
"231085",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,67
"231085",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,53
"231085",2023,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59
"231085",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"231085",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
"231085",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
"231090",2012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"231090",2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"231090",2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"231090",2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"231090",2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"231090",2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"231090",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"231090",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"231090",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"231090",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"231090",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"231090",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"231095",2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"231095",2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"231095",2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"231095",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"231095",2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"231095",2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"231095",2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"231095",2020,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"231095",2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"231095",2022,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"231095",2023,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9
"231095",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"231100",2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"231100",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"231100",2016,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"231100",2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"231100",2018,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"231100",2019,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
"231100",2020,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"231100",2021,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
"231100",2022,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"231100",2023,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,57
"231100",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"231100",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"231110",2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"231110",2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"231110",2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
"231110",2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"231110",2019,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"231110",2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"231110",2022,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"231110",2023,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30
"231110",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"231110",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"231110",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"231110",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"231120",2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"231120",2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"231120",2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"231120",2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"231120",2023,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"231120",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"231120",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"231120",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"231120",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"231120",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"231120",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"231120",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
"231123",2013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"231123",2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"231123",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
"231123",2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"231123",2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"231123",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"231123",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"231123",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"231123",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"231123",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"231123",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"231123",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"231126",2012,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"231126",2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"231126",2014,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"231126",2015,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"231126",2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
"231126",2017,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"231126",2018,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"231126",2019,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
"231126",2020,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
"231126",2021,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
"231126",2022,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
"231126",2023,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
"231130",2012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,145
"231130",2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163
"231130",2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,131
"231130",2015,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
"231130",2016,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,153
"231130",2017,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,171
"231130",2018,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,124
"231130",2019,4,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,190
"231130",2020,5,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,173
"231130",2021,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,194
"231130",2022,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,224
"231130",2023,2,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,198
"231135",2015,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15
"231135",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14
"231135",2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"231135",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
"231135",2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"231135",2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"231135",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"231135",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"231135",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"231135",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"231135",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"231135",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"231140",2012,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,71
"231140",2013,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
"231140",2014,7,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81
"231140",2015,7,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100
"231140",2016,3,0,10,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,130
"231140",2017,6,0,5,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,149
"231140",2018,4,0,7,0,0,0,0,2,0,1,0,2,0,0,0,0,0,1,0,0,0,146
"231140",2019,4,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,98
"231140",2020,3,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,68
"231140",2021,5,0,2,0,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,138
"231140",2022,0,0,9,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,154
"231140",2023,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,183
"231150",2012,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"231150",2013,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,34
"231150",2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
"231150",2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"231150",2016,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,17
"231150",2017,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,31
"231150",2018,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20
"231150",2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"231150",2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36
"231150",2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33
"231150",2022,0,0,3,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,46
"231150",2023,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54
"231160",2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"231160",2013,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"231160",2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
"231160",2015,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,42
"231160",2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54
"231160",2018,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,47
"231160",2019,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53
"231160",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,66
"231160",2021,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,63
"231160",2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
"231160",2023,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,60
"231160",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
"231170",2012,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"231170",2013,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"231170",2014,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
"231170",2015,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26
"231170",2016,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"231170",2017,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
"231170",2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"231170",2019,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"231170",2020,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"231170",2021,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"231170",2022,4,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23
"231170",2023,8,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40
"231180",2012,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,101
"231180",2013,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,104
"231180",2014,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,125
"231180",2015,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
"231180",2016,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,132
"231180",2017,1,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,139
"231180",2018,0,0,2,0,1,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,158
"231180",2019,1,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,154
"231180",2020,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,137
"231180",2021,3,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,189
"231180",2022,2,0,5,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,183
"231180",2023,1,0,1,0,0,1,0,1,0,0,0,0,0,5,0,0,2,0,0,0,0,157
"231190",2012,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"231190",2017,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"231190",2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"231190",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14
"231190",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"231190",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"231190",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"231190",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"231190",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"231190",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"231190",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"231190",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"231195",2012,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22
"231195",2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"231195",2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15
"231195",2016,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,19
"231195",2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24
"231195",2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"231195",2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
"231195",2022,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
"231195",2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
"231195",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"231195",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"231195",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"231200",2012,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
"231200",2013,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
"231200",2014,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
"231200",2015,24,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
"231200",2016,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
"231200",2017,21,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60
"231200",2018,22,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,64
"231200",2019,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
"231200",2020,14,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47
"231200",2021,6,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46
"231200",2022,8,0,2,0,1,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,40
"231200",2023,14,0,2,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,48
"231210",2016,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"231210",2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29
"231210",2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
"231210",2023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42
"231210",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"231210",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"231210",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"231210",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"231210",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"231210",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"231210",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
"231210",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"231220",2012,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"231220",2013,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
"231220",2014,12,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32
"231220",2015,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49
"231220",2016,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"231220",2017,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46
"231220",2018,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
"231220",2019,17,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,42
"231220",2020,10,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
