CODMUNRES,ANO,Obito_Materno_investigado_com_Ficha_Sintese,Obito_Materno_investigado_sem_Ficha_Sintese,TOTAL_OBITOS_MATERNOS
351907,2018,1,0,1
351907,2019,2,0,2
351907,2020,1,0,1
351925,2020,1,0,1
351930,2015,1,0,1
351930,2020,1,0,1
351940,2016,1,0,1
351960,2013,1,0,1
351960,2015,1,0,1
351970,2012,1,0,1
351970,2013,1,0,1
351970,2014,0,0,1
351970,2017,0,0,2
351970,2020,1,0,1
352010,2012,0,0,1
352030,2019,1,0,1
352030,2020,1,0,1
352040,2020,1,0,1
352050,2012,1,0,1
352050,2015,2,0,2
352050,2016,2,0,2
352050,2017,1,0,1
352050,2018,2,0,2
352050,2019,2,0,2
352060,2016,1,0,1
352100,2015,1,0,1
352100,2017,1,0,1
352100,2019,1,0,1
352110,2014,0,0,1
352140,2020,1,0,1
352160,2013,1,0,1
352170,2012,1,0,1
352170,2018,1,0,1
352180,2013,1,0,1
352180,2015,1,0,1
352210,2012,1,0,1
352210,2013,2,0,2
352210,2014,2,0,2
352210,2015,2,0,2
352210,2016,1,0,1
352210,2017,2,0,2
352210,2018,2,0,2
352210,2019,1,0,1
352210,2020,1,0,1
352215,2016,1,0,1
352220,2013,3,0,3
352220,2015,1,0,1
352220,2016,1,0,1
352220,2019,1,0,1
352230,2013,2,0,2
352230,2014,1,0,1
352230,2016,1,0,2
352240,2012,1,0,1
352240,2015,1,0,1
352240,2018,1,0,1
352240,2020,1,0,1
352250,2012,1,0,1
352250,2013,0,1,2
352250,2014,1,0,1
352250,2016,2,0,2
352250,2018,4,0,4
352250,2020,1,0,1
352260,2017,0,0,1
352260,2018,1,0,1
352260,2019,1,0,1
352270,2014,1,0,1
352280,2013,1,0,1
352280,2020,1,0,1
352310,2012,1,0,1
352310,2013,1,0,1
352310,2014,1,0,2
352310,2015,4,0,4
352310,2016,4,0,4
352310,2017,1,0,1
352310,2018,2,0,2
352310,2019,3,0,3
352320,2012,1,0,1
352320,2020,1,0,1
352330,2015,1,0,1
352330,2016,0,0,1
352340,2012,1,0,1
352340,2013,1,0,1
352340,2015,3,0,3
352380,2016,1,0,1
352390,2012,1,0,1
352390,2013,0,0,1
352390,2014,3,0,3
352390,2016,1,0,1
352400,2012,2,0,2
352400,2018,2,0,2
352410,2020,1,0,1
352430,2015,1,0,1
352440,2012,1,0,1
352440,2015,1,0,1
352440,2016,1,0,1
352440,2017,1,0,1
352440,2018,1,0,1
352460,2016,0,0,1
352480,2015,2,0,2
352480,2018,1,0,1
352500,2014,0,1,1
352500,2018,1,0,1
352500,2020,0,0,2
352510,2017,3,0,3
352510,2018,1,0,1
352520,2013,1,0,1
352520,2015,1,0,1
352520,2017,1,0,1
352530,2015,2,0,2
352530,2016,2,0,2
352530,2017,0,0,1
352530,2019,0,1,1
352550,2015,1,0,1
352560,2012,1,0,1
352570,2019,1,0,1
352570,2020,1,0,1
352590,2012,3,0,3
352590,2014,3,0,3
352590,2015,1,0,1
352590,2016,1,0,1
352590,2019,3,0,3
352590,2020,2,0,2
352620,2016,0,0,1
352670,2012,2,0,2
352670,2013,1,0,1
352670,2014,2,0,2
352670,2015,1,0,1
352670,2016,1,0,1
352670,2018,1,0,1
352680,2016,1,0,1
352680,2017,1,0,1
352680,2018,1,0,1
352680,2019,2,0,2
352690,2012,4,0,4
352690,2013,3,0,3
352690,2014,2,0,2
352690,2016,5,0,5
352690,2017,7,0,7
352690,2018,2,0,2
352690,2019,6,0,6
352690,2020,2,0,2
352710,2014,3,0,3
352710,2016,3,0,3
352710,2017,1,0,1
352710,2019,2,0,2
352710,2020,1,0,1
352720,2013,2,0,2
352720,2018,1,0,1
352730,2016,1,0,1
352730,2018,1,0,1
352740,2020,1,0,1
352800,2020,1,0,1
352820,2017,1,0,1
352840,2016,1,0,1
352840,2017,1,0,1
352840,2019,1,0,1
352840,2020,1,0,1
352850,2013,1,0,1
352850,2015,1,0,1
352850,2016,2,0,2
352850,2017,1,0,1
352850,2018,2,0,2
352850,2020,4,0,4
352900,2012,4,0,4
352900,2013,1,0,1
352900,2014,4,0,4
352900,2015,1,0,1
352900,2016,1,0,1
352900,2017,3,0,3
352900,2018,1,0,1
352900,2019,1,0,1
352900,2020,1,0,1
352920,2018,1,0,1
352920,2020,1,0,1
352930,2017,0,0,2
352930,2019,0,0,1
352940,2012,1,0,1
352940,2013,4,0,4
352940,2014,3,0,3
352940,2015,3,0,3
352940,2016,9,0,9
352940,2017,4,0,4
352940,2018,3,0,3
352940,2019,5,0,5
352940,2020,4,0,4
352980,2018,0,1,1
352990,2013,1,0,1
352990,2016,2,0,2
353010,2019,0,1,1
353020,2016,1,0,1
353020,2019,1,0,1
353030,2012,1,0,1
353030,2016,1,0,1
353030,2018,0,2,2
353050,2013,1,0,1
353050,2017,1,0,1
353060,2012,3,0,3
353060,2013,3,0,3
353060,2014,2,0,2
353060,2015,4,0,4
353060,2016,2,0,2
353060,2017,6,0,6
353060,2018,6,0,6
353060,2019,3,0,3
353060,2020,5,0,5
353070,2015,1,0,1
353070,2016,2,0,2
353070,2017,2,0,2
353070,2019,3,0,3
353070,2020,1,0,1
353080,2014,2,0,2
353080,2015,1,0,1
353080,2019,1,0,1
353110,2012,1,0,1
353110,2014,1,0,1
353110,2017,3,0,3
353110,2019,2,0,2
353130,2015,1,0,1
353140,2018,0,1,1
353150,2012,1,0,1
353180,2012,1,0,1
353180,2018,1,0,1
353190,2015,0,0,1
353190,2018,0,0,1
353200,2015,2,0,2
353250,2018,1,0,1
353280,2019,1,0,1
353282,2018,1,0,1
353290,2014,1,0,1
353340,2014,1,0,1
353340,2016,0,1,1
353340,2017,1,0,1
353340,2018,1,0,1
353340,2019,0,1,1
353350,2017,0,1,1
353390,2015,1,0,1
353430,2015,0,0,1
353440,2012,0,0,1
353440,2013,1,0,2
353440,2014,2,0,3
353440,2015,1,0,1
353440,2016,6,0,8
353440,2018,7,1,8
353440,2019,3,0,4
353440,2020,10,0,11
353470,2013,0,0,1
353470,2016,1,0,1
353470,2018,1,0,1
353470,2020,1,0,1
353475,2019,1,0,1
353500,2020,0,1,1
353530,2020,1,0,1
353540,2014,2,0,2
353550,2017,1,0,1
353550,2018,1,0,1
353560,2015,1,0,1
353570,2012,1,0,1
353600,2019,1,0,1
353630,2012,0,0,1
353630,2016,0,0,1
353640,2018,1,0,1
353650,2020,1,0,2
353670,2015,3,0,3
353670,2016,1,0,1
353710,2012,1,0,1
353710,2013,1,0,1
353710,2015,1,0,1
353710,2016,1,0,1
353710,2017,1,0,1
353720,2015,1,0,1
353730,2015,1,0,1
353730,2019,1,0,1
353730,2020,1,0,1
353740,2020,1,0,1
353750,2012,1,0,1
353760,2012,1,0,1
353760,2016,1,0,1
353760,2017,3,0,3
353760,2018,1,0,1
353780,2013,1,0,1
353780,2017,0,0,1
353780,2018,1,0,1
353780,2019,1,0,1
353790,2016,1,0,1
353790,2017,1,0,1
353790,2020,1,0,1
353800,2013,0,1,1
353800,2016,1,0,1
353800,2018,2,0,2
353820,2015,1,0,1
353870,2013,2,0,2
353870,2016,2,0,2
353870,2017,4,0,4
353870,2018,3,0,3
353870,2020,4,0,4
353900,2014,0,0,1
353920,2015,2,0,2
353920,2018,1,0,1
353930,2015,1,0,1
353930,2016,2,0,2
353950,2015,1,0,1
353950,2017,1,0,1
353950,2018,1,0,1
353950,2020,1,0,1
353960,2016,1,0,1
353980,2013,1,0,1
353980,2015,1,0,1
354020,2015,1,0,1
354020,2016,1,0,1
354020,2017,1,0,1
354050,2012,1,0,1
354060,2018,1,0,1
354070,2014,1,0,1
354070,2017,1,0,1
354070,2019,2,0,2
354070,2020,1,0,1
354100,2012,3,0,3
354100,2013,1,0,1
354100,2014,2,0,2
354100,2015,3,0,3
354100,2016,5,0,5
354100,2017,2,0,2
354100,2018,4,0,4
354100,2019,3,0,3
354105,2017,1,0,1
354120,2015,1,0,1
354120,2017,0,1,1
354130,2016,1,0,1
354130,2017,1,0,1
354130,2018,1,0,1
354140,2014,3,0,3
354140,2015,2,0,2
354140,2017,2,0,2
354140,2018,1,0,1
354140,2019,1,0,1
354140,2020,3,0,3
354150,2013,1,0,1
354150,2016,2,0,2
354150,2017,1,0,1
354150,2020,1,0,1
354160,2013,1,0,1
354160,2014,1,0,1
354160,2016,1,0,1
354190,2020,1,0,1
354200,2014,1,0,1
354210,2016,0,0,1
354250,2014,1,0,1
354260,2015,1,0,1
354260,2016,1,0,1
354260,2017,1,0,1
354260,2018,1,0,1
354300,2013,1,0,1
354300,2015,1,0,1
354300,2019,1,0,1
354320,2020,0,0,1
354330,2012,2,0,2
354330,2013,1,0,1
354330,2015,1,0,1
354330,2016,4,0,4
354330,2020,0,0,1
354340,2013,2,0,2
354340,2014,2,0,2
354340,2015,3,0,3
354340,2016,5,0,5
354340,2017,4,0,4
354340,2018,5,0,5
354340,2019,2,0,2
354340,2020,6,0,6
354350,2018,1,0,1
354380,2015,1,0,1
354380,2018,1,0,1
354390,2012,2,0,2
354390,2013,1,0,1
354390,2015,1,0,1
354390,2018,1,0,1
354390,2019,1,0,1
354390,2020,3,0,3
354400,2012,1,0,1
354400,2018,1,0,1
354410,2014,1,0,1
354410,2015,2,0,2
354410,2017,1,0,1
354410,2019,2,0,2
354450,2020,1,0,1
354460,2015,1,0,1
354480,2016,1,0,1
354480,2020,0,1,1
354500,2018,1,0,1
354520,2014,1,0,1
354520,2015,1,0,1
354520,2016,2,0,2
354520,2017,1,0,1
354520,2018,4,0,4
354520,2020,3,0,3
354530,2018,1,0,1
354540,2012,1,0,1
354540,2016,1,0,1
354540,2019,1,0,1
354550,2017,0,1,1
354560,2013,1,0,1
354580,2013,1,0,1
354580,2017,2,0,2
354580,2018,1,0,1
354580,2020,1,0,1
354600,2013,1,0,1
354630,2019,1,0,1
354640,2015,1,0,1
354640,2019,1,0,1
354660,2014,1,0,1
354660,2020,2,0,2
354670,2015,1,0,1
354680,2012,1,0,1
354680,2013,2,0,2
354680,2014,2,0,2
354680,2019,0,0,1
354730,2012,2,0,2
354730,2015,1,0,1
354730,2017,2,0,2
354730,2019,2,0,2
354730,2020,1,0,1
354750,2012,1,0,1
354750,2018,1,0,1
354760,2019,1,0,1
354770,2019,1,0,1
354780,2012,4,0,4
354780,2013,8,0,8
354780,2014,4,0,4
354780,2015,8,0,8
354780,2016,10,0,10
354780,2017,8,0,8
354780,2018,2,0,2
354780,2019,2,0,2
354780,2020,7,0,7
354850,2012,3,0,3
354850,2013,3,0,3
354850,2014,5,0,5
354850,2015,4,0,4
354850,2016,2,0,2
354850,2017,1,0,1
354850,2018,2,0,2
354850,2019,4,0,4
354850,2020,4,0,4
354860,2018,0,0,1
354870,2012,10,0,10
354870,2013,5,0,5
354870,2014,6,0,6
354870,2015,4,0,4
354870,2016,2,0,2
354870,2017,9,0,9
354870,2018,4,0,4
354870,2019,3,0,3
354870,2020,4,0,4
354880,2015,1,0,1
354880,2017,1,0,1
354880,2018,1,0,1
354880,2020,1,0,1
354890,2012,2,0,2
354890,2013,2,0,2
354890,2014,3,0,3
354890,2015,3,0,3
354890,2016,1,0,1
354890,2017,4,0,4
354890,2018,2,0,2
354890,2019,2,0,2
354910,2012,3,0,3
354910,2014,1,0,1
354920,2015,1,0,1
354940,2015,0,0,1
354970,2017,1,1,2
354970,2018,2,0,2
354980,2012,3,0,3
354980,2013,3,0,3
354980,2014,2,0,2
354980,2015,4,0,4
354980,2016,4,0,5
354980,2017,2,0,2
354980,2018,2,0,2
354980,2019,1,1,2
354980,2020,5,0,5
354990,2012,2,0,2
354990,2013,1,0,1
354990,2014,1,0,1
354990,2015,1,0,1
354990,2016,3,0,3
354990,2017,4,0,5
354990,2018,1,0,1
354990,2019,3,0,3
354990,2020,3,0,3
354995,2017,1,0,1
355000,2018,1,0,1
355010,2020,1,0,1
355020,2015,1,0,1
355030,2012,56,2,60
355030,2013,79,0,79
355030,2014,76,2,81
355030,2015,86,1,91
355030,2016,60,3,70
355030,2017,79,5,88
355030,2018,70,3,80
355030,2019,77,6,99
355030,2020,65,12,105
355040,2015,1,0,1
355050,2017,1,0,1
355060,2017,1,0,1
355060,2018,1,0,1
355060,2019,1,0,1
355070,2012,1,0,1
355070,2015,1,0,1
355080,2017,1,0,1
355090,2016,1,0,1
355090,2019,1,0,1
355090,2020,1,0,1
355100,2012,4,0,4
355100,2013,3,0,3
355100,2014,1,0,1
355100,2015,6,0,6
355100,2016,7,0,7
355100,2017,5,0,5
355100,2018,2,0,2
355100,2019,1,0,1
355100,2020,5,0,5
355110,2012,0,0,1
355140,2015,1,0,1
355170,2015,1,0,1
355170,2017,1,0,1
355170,2018,1,0,1
355170,2019,2,0,2
355190,2019,1,0,1
355220,2012,5,0,5
355220,2013,2,0,2
355220,2014,1,0,2
355220,2015,4,0,4
355220,2016,8,1,10
355220,2017,4,0,5
355220,2018,3,0,5
355220,2019,1,1,8
355220,2020,1,0,3
355240,2013,1,0,1
355240,2015,2,0,2
355240,2017,2,0,2
355240,2018,2,0,2
355240,2020,4,0,4
355250,2013,5,0,5
355250,2014,2,0,2
355250,2015,3,0,3
355250,2016,7,0,7
355250,2017,3,0,3
355250,2018,6,0,6
355250,2019,5,0,5
355250,2020,4,0,4
355270,2014,1,0,1
355280,2012,4,0,4
355280,2013,1,0,1
355280,2014,5,0,6
355280,2015,2,0,3
355280,2016,2,0,2
355280,2017,3,0,3
355280,2018,2,0,2
355280,2019,4,0,4
355280,2020,2,0,2
355300,2018,1,0,1
355330,2016,1,0,1
355340,2014,1,0,1
355340,2020,1,0,1
355370,2014,1,0,1
355370,2015,2,0,2
355370,2017,1,0,1
355380,2020,1,0,1
355385,2015,1,0,1
355395,2020,1,0,1
355400,2013,1,0,1
355400,2014,1,0,1
355400,2017,1,0,1
355400,2018,2,0,2
355410,2014,1,0,1
355410,2015,2,0,2
355410,2016,1,0,1
355410,2017,5,0,5
355410,2018,1,0,1
355410,2019,1,0,1
355430,2020,1,0,1
355440,2012,1,0,1
355450,2015,1,0,1
355450,2019,0,0,1
355450,2020,0,0,1
355480,2012,0,1,1
355480,2017,1,0,1
355480,2018,1,0,1
355500,2014,1,0,1
355500,2015,2,0,2
355500,2017,1,0,1
355500,2018,1,0,1
355540,2014,0,0,1
355540,2015,2,0,2
355540,2017,1,0,1
355610,2019,0,1,1
355620,2016,1,0,1
355620,2017,1,0,1
355620,2019,1,0,1
355620,2020,1,0,1
355630,2014,1,0,1
355630,2018,1,0,1
355630,2020,1,0,1
355640,2018,1,0,1
355645,2019,0,0,1
355650,2015,2,0,2
355650,2017,1,0,1
355650,2019,1,0,1
355670,2016,1,0,1
355670,2020,1,0,1
355680,2020,1,0,1
355700,2012,2,0,2
355700,2013,1,0,2
355700,2016,1,0,1
355700,2017,0,0,1
355710,2012,1,0,1
355710,2014,1,0,1
410010,2012,1,0,1
410020,2014,1,0,1
410020,2016,1,0,1
410040,2012,2,0,2
410040,2014,1,0,1
410040,2015,1,0,1
410040,2018,1,0,1
410040,2020,1,0,1
410050,2016,1,0,1
410050,2019,1,0,1
410050,2020,1,0,1
410060,2012,1,0,1
410060,2020,1,0,1
410070,2012,1,0,1
410090,2018,1,0,1
410105,2018,1,0,1
410110,2014,1,0,1
410110,2018,1,0,1
410120,2012,1,0,1
410140,2013,1,0,1
410140,2014,1,0,1
410140,2015,1,0,1
410140,2016,1,0,1
410140,2018,1,0,1
410140,2019,1,0,1
410140,2020,1,0,1
410150,2013,1,0,1
410150,2015,1,0,1
410150,2016,1,0,1
410150,2020,2,0,2
410180,2014,1,0,1
410180,2018,1,0,1
410180,2020,1,0,1
410185,2019,1,0,1
410190,2013,1,0,1
410190,2019,1,0,1
410200,2015,1,0,1
410200,2019,1,0,1
410210,2018,1,0,1
410210,2020,1,0,1
410280,2017,1,0,1
410290,2014,1,0,1
410304,2020,1,0,1
410320,2014,1,0,1
410345,2016,2,0,2
410345,2017,1,0,1
410360,2013,1,0,1
410360,2015,1,0,1
410360,2017,1,0,1
410360,2019,1,0,1
410370,2013,1,0,1
410370,2015,1,0,1
410370,2016,1,0,1
410370,2018,1,0,1
410370,2019,1,0,1
410370,2020,1,0,1
410390,2017,1,0,1
410400,2012,1,0,1
410400,2014,1,0,1
410400,2016,1,0,1
410400,2017,1,0,1
410400,2019,1,0,1
410400,2020,1,0,1
410410,2018,1,0,1
410420,2012,1,0,1
410420,2014,1,0,1
410420,2015,1,0,1
410420,2016,1,0,1
410420,2017,1,0,1
410420,2019,2,0,2
410425,2013,1,0,1
410425,2016,1,0,1
410425,2019,1,0,1
410430,2012,1,0,1
410430,2013,3,0,3
410430,2014,1,0,1
410430,2018,1,0,1
410440,2016,1,0,1
410442,2012,1,0,1
410442,2013,1,0,1
410460,2013,1,0,1
410465,2012,1,0,1
410465,2018,1,0,1
410465,2019,1,0,1
410470,2015,1,0,1
410480,2013,1,0,1
410480,2015,2,0,2
410480,2016,1,0,1
410480,2017,1,0,1
410480,2019,1,0,1
410480,2020,4,0,4
410490,2012,1,0,1
410490,2019,1,0,1
410490,2020,2,0,2
410500,2019,1,0,1
410510,2020,1,0,1
410520,2012,1,0,1
410540,2016,1,0,1
410550,2012,1,0,1
410550,2015,2,0,2
410550,2018,3,0,3
410570,2015,1,0,1
410570,2017,1,0,1
410580,2012,4,0,4
410580,2013,2,0,2
410580,2014,3,0,3
410580,2015,2,0,2
410580,2016,3,0,3
410580,2017,1,0,1
410580,2018,1,0,1
410580,2019,1,0,1
410580,2020,5,0,5
410590,2012,1,0,1
410590,2017,2,0,2
410600,2019,1,0,1
410610,2016,1,0,1
410620,2017,1,0,1
410620,2018,1,0,1
410630,2013,2,0,2
410630,2016,1,0,1
410630,2018,1,0,1
410640,2020,1,0,1
410650,2012,1,0,1
410650,2019,1,0,1
410660,2016,1,0,1
410660,2020,1,0,1
410690,2012,6,0,6
410690,2013,8,0,8
410690,2014,9,0,9
410690,2015,8,0,8
410690,2016,2,0,2
410690,2017,4,0,4
410690,2018,3,0,3
410690,2019,4,0,4
410690,2020,6,0,6
410700,2018,1,0,1
410700,2019,1,0,1
410712,2019,1,0,1
410715,2018,1,0,1
410720,2013,1,0,1
410720,2014,1,0,1
410720,2015,1,0,1
410720,2017,1,0,1
410730,2019,1,0,1
410750,2015,1,0,1
410752,2017,1,0,1
410760,2018,1,0,1
410765,2013,1,0,1
410765,2014,1,0,1
410765,2015,1,0,1
410765,2016,1,0,1
410765,2018,1,0,1
410765,2020,1,0,1
410773,2015,1,0,1
410830,2012,1,0,1
410830,2013,1,0,1
410830,2015,4,0,4
410830,2016,2,0,2
410830,2017,1,0,1
410830,2018,2,0,2
410830,2019,2,0,2
410830,2020,2,0,2
410840,2015,2,0,2
410840,2018,1,0,1
410850,2013,1,0,1
410860,2013,2,0,2
410860,2015,1,0,1
410860,2020,1,0,1
410880,2015,1,0,1
410880,2016,1,0,1
410880,2019,1,0,1
410880,2020,1,0,1
410890,2019,1,0,1
410900,2014,1,0,1
410930,2012,1,0,1
410930,2013,1,0,1
410940,2013,2,0,2
410940,2014,4,0,4
410940,2015,2,0,2
410940,2016,1,0,1
410940,2018,3,0,3
410940,2019,1,0,1
410960,2016,1,0,1
410960,2019,1,0,1
410980,2015,1,0,1
410980,2016,2,0,2
410980,2019,1,0,1
411000,2017,1,0,1
411010,2015,1,0,1
411010,2020,1,0,1
411040,2016,1,0,1
411060,2014,1,0,1
411070,2012,1,0,1
411100,2012,1,0,1
411100,2014,1,0,1
411140,2020,1,0,1
411150,2019,1,0,1
411180,2013,1,0,1
411180,2015,1,0,1
411180,2019,1,0,1
411180,2020,1,0,1
411190,2015,1,0,1
411200,2012,1,0,1
411230,2013,1,0,1
411270,2019,1,0,1
411290,2014,1,0,1
411295,2012,1,0,1
411320,2017,1,0,1
411320,2019,1,0,1
411330,2014,1,0,1
411330,2018,1,0,1
411342,2015,1,0,1
411342,2016,1,0,1
411370,2012,1,0,1
411370,2013,1,0,1
411370,2014,5,0,5
411370,2015,4,0,4
411370,2016,1,0,1
411370,2017,3,0,3
411370,2018,2,0,2
411370,2019,3,0,3
411370,2020,7,0,7
411400,2013,1,0,1
411400,2015,1,0,1
411420,2014,1,0,1
411420,2017,1,0,1
411430,2012,1,0,1
411430,2019,1,0,1
411440,2013,1,0,1
411450,2016,1,0,1
411460,2014,1,0,1
411460,2015,1,0,1
411460,2016,1,0,1
411460,2017,1,0,1
411480,2015,1,0,1
411510,2015,1,0,1
411520,2012,1,0,1
411520,2013,2,0,2
411520,2014,3,0,3
411520,2015,2,0,2
411520,2016,3,0,3
411520,2018,3,0,3
411520,2019,4,0,4
411520,2020,3,0,3
411540,2015,1,0,1
411575,2015,1,0,1
411580,2019,1,0,1
411580,2020,4,0,4
411610,2017,1,0,1
411620,2014,1,0,1
411620,2016,1,0,1
411630,2013,1,0,1
411640,2012,1,0,1
411680,2014,1,0,1
411690,2017,1,0,1
411700,2016,1,0,1
411705,2012,1,0,1
411705,2019,1,0,1
411725,2014,1,0,1
411727,2013,1,0,1
411727,2017,1,0,1
411730,2012,1,0,1
411730,2014,1,0,1
411730,2020,1,0,1
411750,2014,1,0,1
411750,2015,1,0,1
411750,2017,2,0,2
411760,2016,1,0,1
411760,2018,2,0,2
411780,2016,1,0,1
411790,2013,1,0,1
411790,2015,1,0,1
411790,2018,1,0,1
411800,2016,1,0,1
411810,2013,1,0,1
411820,2012,1,0,1
411820,2013,1,0,1
411820,2016,2,0,2
411820,2019,2,0,2
411840,2013,1,0,1
411840,2015,1,0,1
411850,2013,1,0,1
411850,2016,1,0,1
411850,2017,2,0,2
411850,2018,1,0,1
411880,2013,1,0,1
411880,2018,1,0,1
411890,2012,1,0,1
411890,2015,1,0,1
411915,2014,2,0,2
411915,2016,1,0,1
411915,2017,2,0,2
411915,2018,1,0,1
411915,2019,1,0,1
411925,2015,1,0,1
411930,2014,1,0,1
411930,2016,1,0,1
411940,2012,1,0,1
411940,2013,1,0,1
411940,2020,1,0,1
411950,2012,3,0,3
411950,2013,1,0,1
411950,2014,1,0,1
411950,2017,1,0,1
411950,2018,4,0,4
411950,2019,1,0,1
411990,2012,1,0,1
411990,2013,4,0,4
411990,2014,1,0,1
411990,2015,3,0,3
411990,2016,1,0,1
411990,2017,1,0,1
411990,2018,3,0,3
411990,2020,4,0,4
411995,2015,1,0,1
411995,2016,1,0,1
411995,2018,1,0,1
411995,2019,1,0,1
411995,2020,1,0,1
412000,2018,1,0,1
412020,2015,1,0,1
412040,2015,1,0,1
412060,2020,1,0,1
412070,2019,1,0,1
412080,2013,1,0,1
412090,2015,1,0,1
412100,2014,1,0,1
412100,2019,1,0,1
412110,2013,1,0,1
412110,2016,1,0,1
412120,2015,1,0,1
412130,2012,1,0,1
412140,2014,1,0,1
412150,2014,1,0,1
412170,2015,1,0,1
412170,2018,1,0,1
412180,2016,1,0,1
412217,2014,1,0,1
412220,2017,1,0,1
412220,2019,1,0,1
412230,2013,2,0,2
412240,2013,2,0,2
412240,2014,1,0,1
412240,2015,2,0,2
412240,2017,1,0,1
412240,2019,1,0,1
412240,2020,2,0,2
412250,2015,1,0,1
412260,2015,1,0,1
412260,2016,1,0,1
412265,2016,1,0,1
412265,2017,1,0,1
412310,2019,1,0,1
412320,2013,1,0,1
412330,2020,1,0,1
412340,2012,1,0,1
412350,2012,1,0,1
412350,2016,1,0,1
412350,2017,1,0,1
412350,2020,1,0,1
412370,2020,1,0,1
412395,2017,1,0,1
412402,2019,2,0,2
412405,2016,1,0,1
412405,2017,1,0,1
412410,2012,2,0,2
412410,2014,1,0,1
412410,2016,2,0,2
412410,2018,1,0,1
412410,2019,1,0,1
412420,2015,1,0,1
412490,2016,1,0,1
412500,2020,1,0,1
412510,2012,1,0,1
412510,2016,1,0,1
412550,2012,2,0,2
412550,2014,2,0,2
412550,2015,1,0,1
412550,2016,2,0,2
412550,2017,3,0,3
412550,2018,2,0,2
412550,2020,3,0,3
412560,2013,1,0,1
412560,2019,1,0,1
412580,2015,1,0,1
412580,2019,1,0,1
412620,2012,1,0,1
412625,2012,1,0,1
412625,2014,1,0,1
412625,2016,1,0,1
412625,2020,1,0,1
412627,2016,1,0,1
412627,2018,1,0,1
412630,2014,1,0,1
412660,2016,1,0,1
412665,2016,1,0,1
412667,2015,1,0,1
412667,2016,1,0,1
412667,2020,1,0,1
412680,2013,1,0,1
412680,2014,1,0,1
412680,2015,1,0,1
412690,2019,1,0,1
412700,2015,1,0,1
412700,2019,1,0,1
412710,2013,1,0,1
412710,2014,1,0,1
412710,2015,2,0,2
412710,2019,1,0,1
412710,2020,1,0,1
412720,2015,1,0,1
412720,2016,1,0,1
412720,2018,1,0,1
412730,2017,1,0,1
412740,2018,1,0,1
412740,2020,1,0,1
412750,2018,1,0,1
412770,2016,1,0,1
412770,2019,2,0,2
412770,2020,2,0,2
412788,2017,1,0,1
412796,2012,1,0,1
412800,2012,1,0,1
412810,2012,1,0,1
412810,2016,2,0,2
412810,2017,1,0,1
412810,2018,1,0,1
412810,2020,1,0,1
412820,2015,1,0,1
412830,2016,1,0,1
412840,2016,1,0,1
412850,2012,1,0,1
412850,2013,1,0,1
412850,2015,1,0,1
412853,2014,1,0,1
412853,2019,1,0,1
412862,2017,1,0,1
412863,2016,1,0,1
412880,2019,1,0,1
420010,2018,1,0,1
420020,2016,1,0,1
420020,2019,1,0,1
420090,2018,1,0,1
420140,2015,1,0,1
420140,2018,2,0,2
420180,2015,1,0,1
420195,2017,1,0,1
420200,2012,2,0,2
420200,2017,1,0,1
420200,2018,1,0,1
420200,2019,1,0,1
420200,2020,1,0,1
420205,2016,1,0,1
420230,2014,1,0,1
420230,2019,2,0,2
420240,2012,1,0,1
420240,2013,1,0,1
420240,2014,2,0,2
420240,2015,3,0,3
420240,2016,2,0,2
420240,2017,1,0,1
420240,2018,3,0,3
420240,2019,2,0,2
420240,2020,1,0,1
420245,2013,1,0,1
420245,2018,1,0,1
420285,2012,0,1,1
420290,2016,1,0,1
420300,2012,1,0,1
420300,2013,1,0,1
420300,2014,2,0,2
420300,2016,1,0,1
420300,2017,1,0,1
420315,2012,1,0,1
420320,2012,0,1,1
420320,2014,1,0,1
420320,2016,3,0,3
420320,2017,1,0,1
420320,2018,2,0,2
420330,2012,1,0,1
420360,2013,1,0,1
420360,2017,1,0,1
420380,2020,1,0,1
420410,2014,1,0,1
420410,2020,1,0,1
420420,2015,3,0,3
420420,2017,1,0,1
420420,2018,2,0,2
420420,2019,1,0,1
420420,2020,1,0,1
420425,2012,1,0,1
420430,2014,1,0,1
420430,2017,1,0,1
420455,2019,1,0,1
420460,2012,1,0,1
420460,2013,1,0,1
420460,2014,1,0,1
420460,2016,1,0,1
420460,2017,1,0,1
420480,2013,0,0,1
420480,2015,0,1,1
420480,2016,1,0,1
420480,2017,1,0,1
420480,2019,1,0,1
420500,2017,1,0,1
420500,2019,1,0,1
420515,2013,1,0,1
420540,2012,2,0,2
420540,2013,2,0,2
420540,2015,3,0,3
420540,2016,3,0,3
420540,2017,1,0,1
420540,2019,1,0,1
420540,2020,4,0,4
420545,2019,0,1,1
420555,2013,1,0,1
420580,2020,1,0,1
420590,2013,2,0,2
420590,2016,1,0,1
420590,2018,1,0,1
420590,2019,1,0,1
420630,2012,1,0,1
420650,2019,1,0,1
420665,2017,1,0,1
420690,2012,0,1,1
420700,2014,1,0,1
420700,2017,1,0,1
420700,2019,1,0,1
420730,2015,1,0,1
420750,2012,1,1,2
420750,2017,1,0,1
420768,2015,1,0,1
420780,2017,1,0,1
420790,2017,1,0,1
420820,2012,0,0,1
420820,2013,1,0,1
420820,2014,3,0,3
420820,2015,1,0,1
420820,2016,1,0,1
420820,2017,2,0,2
420820,2018,3,0,3
420820,2019,1,0,1
420820,2020,3,0,3
