"codmunres","ano","garbage_morbidade_neonatal_i_algumas_doencas_infecciosas_e_parasitarias","garbage_morbidade_neonatal_x_doencas_do_aparelho_respiratorio","garbage_morbidade_neonatal_xiv_doencas_do_aparelho_geniturinario","garbage_morbidade_neonatal_xi_doencas_do_aparelho_digestivo","garbage_morbidade_neonatal_xii_doencas_da_pele_e_do_tecido_subcutaneo","garbage_morbidade_neonatal_xix_lesoes_envenenamento_e_algumas_outras_consequencias_de_causas_externas","garbage_morbidade_neonatal_iii_doencas_do_sangue_e_dos_orgaos_hematopoeticos_e_alguns_transtornos_imunitarios","garbage_morbidade_neonatal_vi_doencas_do_sistema_nervoso","garbage_morbidade_neonatal_ix_doencas_do_aparelho_circulatorio","garbage_morbidade_neonatal_xviii_sintomas_sinais_e_achados_anormais_de_exames_clinicos_e_de_laboratorio_nao_classificados_em_outra_parte","garbage_morbidade_neonatal_xvi_algumas_afeccoes_originadas_no_periodo_perinatal","garbage_morbidade_neonatal_vii_doencas_do_olho_e_anexos","garbage_morbidade_neonatal_xiii_doencas_do_sistema_osteomuscular_e_do_tecido_conjuntivo","garbage_morbidade_neonatal_na","garbage_morbidade_neonatal_iv_doencas_endocrinas_nutricionais_e_metabolicas","garbage_morbidade_neonatal_xvii_malformacoes_congenitas_deformidades_e_anomalias_cromossomicas","garbage_morbidade_neonatal_viii_doencas_do_ouvido_e_da_apofise_mastoide","garbage_morbidade_neonatal_xv_gravidez_parto_e_puerperio","garbage_morbidade_neonatal_ii_neoplasias_tumores","garbage_morbidade_neonatal_v_transtornos_mentais_e_comportamentais","internacoes_neonatais_totais"
"330187",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"330190",2024,2,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,105
"330200",2024,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,98
"330205",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"330210",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"330220",2024,1,2,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,118
"330225",2024,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"330227",2024,1,1,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,103
"330230",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330240",2024,2,3,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,320
"330245",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"330250",2024,8,9,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,183
"330260",2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"330270",2024,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,96
"330280",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"330285",2024,2,0,0,0,0,0,0,0,0,1,92,0,0,0,0,0,0,0,0,0,217
"330290",2024,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16
"330300",2024,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"330310",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"330320",2024,1,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,106
"330330",2024,0,1,0,1,1,1,0,0,0,1,88,0,0,0,0,1,0,0,0,0,422
"330340",2024,1,2,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,93
"330350",2024,3,3,1,0,1,2,0,0,1,1,139,1,0,0,0,5,1,0,0,0,775
"330360",2024,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,23
"330370",2024,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29
"330380",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"330385",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"330390",2024,7,14,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,285
"330395",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"330400",2024,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,19
"330410",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"330411",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"330412",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"330414",2024,1,1,0,0,1,0,0,0,0,2,17,0,0,0,0,0,1,0,0,0,145
"330415",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"330420",2024,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
"330430",2024,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54
"330440",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"330450",2024,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,24
"330452",2024,0,3,0,0,0,0,0,0,0,0,16,1,0,0,0,2,0,0,0,0,122
"330455",2024,48,31,6,2,2,8,0,3,3,15,205,11,3,0,1,6,1,0,0,0,3940
"330460",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"330470",2024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"330475",2024,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
"330480",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"330490",2024,14,7,0,2,0,0,2,0,2,8,31,0,0,0,0,2,0,0,0,0,597
"330500",2024,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"330510",2024,7,0,1,0,0,0,0,0,0,0,122,1,0,0,0,2,1,0,0,0,467
"330513",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330515",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"330520",2024,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17
"330530",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330540",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"330550",2024,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70
"330555",2024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23
"330560",2024,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22
"330570",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"330575",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"330580",2024,10,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,116
"330590",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"330600",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"330610",2024,1,3,1,0,0,0,0,0,0,30,2,0,0,0,0,0,0,0,0,0,141
"330615",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"330620",2024,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
"330630",2024,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,173
"350010",2024,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19
"350020",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"350030",2024,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,20
"350040",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"350050",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"350055",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"350060",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"350070",2024,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,34
"350075",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"350080",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"350090",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"350100",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"350110",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"350115",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"350120",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"350130",2024,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,35
"350140",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"350150",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"350160",2024,0,1,0,1,0,2,0,0,0,1,5,0,0,0,0,0,0,0,0,0,129
"350170",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"350180",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"350190",2024,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,29
"350200",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"350210",2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
"350220",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"350230",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"350240",2024,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11
"350250",2024,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,28
"350260",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"350270",2024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"350275",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"350280",2024,1,4,0,0,0,0,0,0,1,2,5,1,0,0,0,0,0,0,0,0,163
"350290",2024,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
"350300",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350310",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"350315",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350320",2024,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,116
"350330",2024,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,82
"350335",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"350340",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"350350",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"350360",2024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"350370",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"350380",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24
"350390",2024,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60
"350395",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350400",2024,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,57
"350410",2024,2,1,0,1,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,93
"350420",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"350430",2024,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10
"350440",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18
"350450",2024,1,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,63
"350460",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52
"350470",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"350480",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"350490",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"350500",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"350510",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"350520",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23
"350530",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
"350535",2024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"350540",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"350550",2024,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,141
"350560",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"350570",2024,2,6,1,1,0,0,0,3,0,7,1,4,0,0,1,0,0,0,0,0,348
"350580",2024,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23
"350590",2024,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,50
"350600",2024,0,1,0,1,1,0,0,0,0,10,73,0,0,0,0,0,0,0,0,0,502
"350610",2024,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,68
"350620",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"350630",2024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
"350635",2024,1,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,60
"350640",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350650",2024,4,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91
"350660",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"350670",2024,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,11
"350680",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"350690",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"350700",2024,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,55
"350710",2024,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,15
"350715",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"350720",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350730",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"350740",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"350745",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"350750",2024,3,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,217
"350760",2024,3,5,0,0,0,0,0,0,0,2,13,0,0,0,0,1,0,0,0,0,134
"350770",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"350775",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"350780",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"350790",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23
"350800",2024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"350810",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"350820",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"350830",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"350840",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
"350850",2024,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42
"350860",2024,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32
"350870",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"350880",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"350890",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"350900",2024,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
"350910",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"350920",2024,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,41
"350925",2024,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,30
"350930",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"350940",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"350945",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"350950",2024,12,12,0,3,0,1,0,1,1,29,10,2,0,0,0,0,0,0,1,0,744
"350960",2024,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"350970",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"350980",2024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"350990",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"350995",2024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"351000",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"351010",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"351015",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
"351020",2024,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,38
"351030",2024,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20
"351040",2024,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"351050",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
"351060",2024,6,4,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,496
"351070",2024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"351080",2024,0,4,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,22
"351090",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"351100",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"351110",2024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
"351120",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"351130",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"351140",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"351150",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"351160",2024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"351170",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"351190",2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"351200",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"351210",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"351220",2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31
"351230",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"351240",2024,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30
"351250",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"351260",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"351270",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"351280",2024,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,27
"351290",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"351300",2024,2,1,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,188
"351310",2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
"351320",2024,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11
"351330",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"351340",2024,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
"351350",2024,2,4,0,0,2,1,0,0,0,1,16,0,0,0,1,0,0,0,0,0,142
"351360",2024,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"351370",2024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"351380",2024,3,4,0,1,0,0,0,1,1,2,7,0,0,0,0,1,0,0,0,0,478
"351385",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351390",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"351400",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"351410",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"351420",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"351430",2024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"351440",2024,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,34
"351450",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"351460",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"351470",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"351480",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"351490",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"351492",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"351495",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"351500",2024,3,8,1,0,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,231
"351510",2024,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,59
"351512",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"351515",2024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"351518",2024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,26
"351519",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"351520",2024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"351530",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"351535",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"351540",2024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
"351550",2024,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,60
"351560",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"351565",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"351570",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
"351580",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351590",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"351600",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
"351610",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"351620",2024,0,5,0,0,0,3,0,0,0,1,11,0,0,0,0,0,0,0,0,0,358
"351630",2024,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188
"351640",2024,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146
"351650",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"351660",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"351670",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"351680",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"351685",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"351690",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"351700",2024,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"351710",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"351720",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"351730",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"351740",2024,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16
"351750",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45
"351760",2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"351770",2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"351780",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"351790",2024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
