CODMUNRES,ANO,Obito_MIF_investigado_com_Ficha_Sintese,Obito_MIF_investigado_sem_Ficha_Sintese,TOTAL_OBITOS_MULHER_IDADE_FERTIL
210550,2016,10,0,13
210550,2017,3,0,5
210550,2018,5,0,5
210550,2019,7,0,12
210550,2020,8,0,15
210560,2013,1,1,4
210560,2014,2,0,2
210560,2015,4,0,4
210560,2016,4,0,4
210560,2017,1,0,1
210560,2018,4,0,4
210560,2019,5,0,5
210560,2020,8,0,8
210565,2013,1,0,1
210565,2014,0,0,1
210565,2015,0,0,1
210565,2016,2,0,2
210565,2017,3,0,3
210565,2018,1,0,1
210565,2019,2,0,2
210565,2020,1,0,1
210570,2012,9,0,10
210570,2013,15,0,15
210570,2014,10,0,10
210570,2015,14,0,14
210570,2016,10,0,10
210570,2017,11,0,11
210570,2018,13,0,13
210570,2019,15,0,15
210570,2020,14,0,14
210580,2012,0,0,6
210580,2013,0,1,2
210580,2014,0,1,1
210580,2015,0,0,2
210580,2016,1,0,4
210580,2017,2,0,2
210580,2018,1,0,3
210580,2019,4,0,5
210580,2020,1,0,1
210590,2012,0,0,5
210590,2013,0,0,4
210590,2014,0,0,1
210590,2015,0,1,7
210590,2016,1,1,2
210590,2017,3,0,3
210590,2018,3,0,3
210590,2019,5,0,5
210590,2020,2,0,6
210592,2013,1,0,1
210592,2014,1,0,1
210592,2015,4,0,4
210592,2016,0,0,1
210592,2017,2,0,2
210592,2018,2,0,2
210592,2019,3,0,3
210592,2020,4,0,4
210594,2012,0,0,7
210594,2013,1,0,3
210594,2014,0,1,3
210594,2015,0,0,1
210594,2016,1,0,4
210594,2017,4,0,4
210594,2018,8,0,8
210594,2019,3,0,3
210594,2020,2,0,3
210596,2012,0,0,5
210596,2013,1,1,5
210596,2014,0,0,1
210596,2015,0,0,3
210596,2016,0,0,1
210596,2017,1,0,1
210596,2018,1,0,1
210596,2019,6,0,6
210596,2020,2,0,2
210598,2013,1,0,1
210598,2014,3,0,3
210598,2016,1,1,2
210598,2017,1,0,1
210598,2018,1,0,2
210598,2019,3,0,3
210598,2020,5,0,5
210600,2012,0,1,3
210600,2013,1,0,4
210600,2014,0,0,5
210600,2015,0,1,5
210600,2016,0,0,5
210600,2017,4,0,4
210600,2018,2,0,3
210600,2019,4,1,6
210600,2020,0,1,5
210610,2012,6,0,6
210610,2013,2,0,2
210610,2014,1,0,1
210610,2015,0,0,3
210610,2016,2,0,2
210610,2017,6,0,6
210610,2018,5,0,5
210610,2019,4,0,4
210610,2020,1,0,1
210620,2014,0,0,1
210620,2015,1,0,5
210620,2016,0,0,1
210620,2017,0,0,1
210620,2018,1,0,3
210620,2019,2,0,3
210620,2020,0,2,5
210630,2012,0,0,7
210630,2013,0,0,5
210630,2014,0,0,5
210630,2015,3,0,4
210630,2016,3,0,3
210630,2017,3,0,3
210630,2018,2,0,2
210630,2019,3,0,3
210630,2020,3,0,3
210632,2012,1,0,7
210632,2013,5,1,6
210632,2014,3,0,5
210632,2015,2,0,6
210632,2016,0,0,4
210632,2017,8,0,8
210632,2018,6,0,7
210632,2019,7,0,8
210632,2020,5,0,5
210635,2012,0,0,1
210635,2013,0,1,3
210635,2014,0,1,1
210635,2015,0,0,3
210635,2016,1,1,2
210635,2017,2,0,2
210635,2018,2,0,3
210635,2019,1,0,1
210635,2020,1,0,3
210637,2012,2,0,2
210637,2013,4,0,4
210637,2014,0,0,2
210637,2015,0,0,4
210637,2016,2,0,3
210637,2017,3,0,4
210637,2018,2,0,3
210637,2019,1,0,1
210637,2020,0,1,5
210640,2012,2,0,2
210640,2013,1,0,4
210640,2014,0,1,2
210640,2015,1,0,2
210640,2016,2,0,2
210640,2017,7,0,7
210640,2018,4,0,4
210640,2019,2,0,2
210640,2020,10,0,10
210650,2012,0,0,4
210650,2013,0,0,4
210650,2014,0,0,5
210650,2015,0,0,3
210650,2016,3,0,5
210650,2017,9,0,9
210650,2018,12,0,13
210650,2019,9,0,9
210650,2020,4,0,4
210660,2012,6,0,6
210660,2013,2,0,10
210660,2014,1,0,7
210660,2015,0,0,4
210660,2016,1,0,5
210660,2017,9,0,9
210660,2018,6,0,6
210660,2019,10,0,10
210660,2020,12,0,14
210663,2012,2,0,2
210663,2013,1,0,1
210663,2014,0,0,2
210663,2015,2,1,4
210663,2016,2,0,2
210663,2017,2,0,2
210663,2018,5,0,5
210663,2019,2,0,2
210663,2020,6,0,6
210667,2012,0,0,1
210667,2014,0,0,1
210667,2015,0,0,1
210667,2017,3,0,3
210667,2019,1,0,2
210667,2020,2,0,2
210670,2012,1,0,9
210670,2013,0,0,5
210670,2014,0,0,3
210670,2015,0,0,2
210670,2016,1,0,1
210670,2017,7,0,7
210670,2018,5,0,11
210670,2019,1,0,2
210670,2020,7,0,7
210675,2012,5,1,9
210675,2013,3,0,5
210675,2014,0,0,4
210675,2015,0,1,6
210675,2016,10,0,10
210675,2017,6,0,6
210675,2018,7,0,7
210675,2019,7,0,7
210675,2020,10,0,10
210680,2012,0,0,2
210680,2013,0,0,1
210680,2014,0,0,3
210680,2015,0,1,3
210680,2016,4,0,4
210680,2017,4,0,4
210680,2018,3,0,3
210680,2019,6,0,7
210680,2020,3,0,3
210690,2012,9,0,11
210690,2013,10,0,14
210690,2014,3,0,8
210690,2015,14,0,14
210690,2016,12,0,15
210690,2017,11,0,11
210690,2018,13,0,13
210690,2019,7,1,8
210690,2020,8,0,8
210700,2012,0,0,2
210700,2013,1,0,1
210700,2014,1,0,4
210700,2015,3,0,4
210700,2016,4,0,4
210700,2017,4,0,4
210700,2018,1,0,1
210700,2019,3,0,3
210700,2020,3,0,3
210710,2012,0,1,4
210710,2013,0,1,3
210710,2014,1,0,2
210710,2015,0,3,7
210710,2016,0,1,4
210710,2017,5,0,6
210710,2018,2,0,5
210710,2019,1,0,2
210710,2020,0,0,4
210720,2012,1,0,3
210720,2013,0,0,1
210720,2014,4,0,4
210720,2015,5,0,5
210720,2016,4,0,4
210720,2017,4,0,4
210720,2018,5,0,5
210720,2019,1,0,1
210720,2020,1,0,1
210725,2014,0,0,3
210725,2015,0,0,1
210725,2016,0,0,1
210725,2017,2,0,2
210725,2019,2,0,2
210725,2020,1,0,1
210730,2012,0,0,1
210730,2013,1,0,1
210730,2016,0,0,1
210730,2018,1,0,1
210735,2012,0,0,3
210735,2013,0,0,6
210735,2014,0,1,5
210735,2015,0,0,4
210735,2016,0,0,6
210735,2017,3,0,3
210735,2018,14,0,14
210735,2019,6,0,6
210735,2020,1,0,3
210740,2012,2,3,9
210740,2013,0,4,4
210740,2014,1,0,4
210740,2015,0,1,3
210740,2016,2,0,8
210740,2017,6,0,6
210740,2018,3,0,3
210740,2019,6,0,9
210740,2020,2,0,2
210745,2012,0,0,2
210745,2013,0,0,3
210745,2014,2,0,4
210745,2015,6,0,6
210745,2016,1,0,1
210745,2018,3,0,3
210745,2019,4,0,4
210745,2020,4,0,4
210750,2012,25,0,25
210750,2013,37,0,37
210750,2014,29,0,31
210750,2015,25,1,27
210750,2016,29,0,29
210750,2017,35,1,37
210750,2018,49,0,49
210750,2019,37,0,37
210750,2020,63,0,64
210760,2012,1,0,4
210760,2013,0,2,4
210760,2014,1,0,1
210760,2015,2,1,5
210760,2016,0,1,4
210760,2017,5,0,5
210760,2018,7,0,7
210760,2019,6,0,6
210760,2020,5,0,5
210770,2012,5,0,9
210770,2013,5,0,6
210770,2014,5,0,6
210770,2015,5,0,6
210770,2016,0,0,5
210770,2017,11,0,12
210770,2018,4,0,4
210770,2019,3,0,3
210770,2020,8,0,8
210780,2012,7,0,7
210780,2013,11,0,12
210780,2014,6,0,9
210780,2015,1,0,6
210780,2016,0,1,10
210780,2017,8,0,9
210780,2018,12,0,13
210780,2019,4,0,8
210780,2020,12,0,12
210790,2012,3,0,4
210790,2013,3,0,4
210790,2014,2,0,5
210790,2015,6,0,8
210790,2016,8,0,8
210790,2017,7,0,7
210790,2018,4,0,4
210790,2019,6,0,7
210790,2020,6,0,6
210800,2012,0,0,7
210800,2013,2,0,10
210800,2014,0,1,10
210800,2015,0,0,6
210800,2016,0,1,6
210800,2017,4,0,4
210800,2018,4,0,5
210800,2019,4,0,4
210800,2020,4,0,4
210805,2012,3,0,3
210805,2013,5,0,5
210805,2014,6,0,6
210805,2015,2,0,2
210805,2016,2,0,2
210805,2017,5,0,5
210805,2018,3,0,3
210805,2019,11,0,11
210805,2020,5,0,5
210810,2012,0,4,6
210810,2013,1,1,7
210810,2014,0,0,4
210810,2015,1,0,11
210810,2016,0,0,3
210810,2017,7,0,7
210810,2018,1,0,3
210810,2019,3,0,10
210810,2020,8,0,8
210820,2012,17,0,17
210820,2013,19,0,19
210820,2014,12,0,15
210820,2015,12,4,17
210820,2016,9,0,9
210820,2017,15,0,15
210820,2018,16,0,16
210820,2019,22,0,22
210820,2020,15,0,15
210825,2012,0,2,7
210825,2013,0,2,7
210825,2014,0,2,4
210825,2015,3,0,5
210825,2016,1,0,4
210825,2017,5,0,5
210825,2018,4,0,6
210825,2019,4,0,7
210825,2020,2,0,2
210830,2012,0,1,9
210830,2013,0,0,7
210830,2014,2,1,13
210830,2015,5,0,6
210830,2016,18,0,18
210830,2017,13,0,13
210830,2018,15,0,15
210830,2019,8,0,8
210830,2020,9,0,9
210840,2012,0,1,4
210840,2013,0,0,3
210840,2014,0,0,4
210840,2015,2,3,5
210840,2016,2,0,2
210840,2017,3,0,3
210840,2018,2,0,2
210840,2019,4,0,4
210840,2020,2,0,2
210845,2012,3,0,7
210845,2013,5,0,5
210845,2014,12,0,12
210845,2015,11,0,11
210845,2016,9,0,9
210845,2017,5,0,5
210845,2018,6,0,6
210845,2019,8,0,8
210845,2020,7,0,7
210850,2012,8,0,11
210850,2013,7,0,7
210850,2014,7,0,7
210850,2015,11,1,15
210850,2016,12,0,12
210850,2017,10,0,10
210850,2018,11,0,12
210850,2019,7,1,14
210850,2020,10,0,11
210860,2012,17,0,17
210860,2013,9,4,17
210860,2014,4,17,26
210860,2015,14,11,29
210860,2016,25,3,30
210860,2017,30,0,30
210860,2018,21,2,23
210860,2019,27,1,30
210860,2020,21,0,21
210870,2012,2,0,2
210870,2013,8,0,10
210870,2014,6,0,7
210870,2015,3,0,5
210870,2016,10,0,10
210870,2017,5,0,5
210870,2018,9,0,9
210870,2019,6,0,6
210870,2020,5,0,5
210880,2012,6,0,7
210880,2013,6,0,6
210880,2014,5,0,5
210880,2015,8,0,8
210880,2016,6,0,6
210880,2017,3,0,3
210880,2018,3,0,3
210880,2019,5,0,5
210880,2020,5,0,5
210890,2012,0,2,6
210890,2013,0,2,5
210890,2014,0,0,9
210890,2015,0,0,10
210890,2016,1,0,5
210890,2017,7,0,7
210890,2018,5,0,5
210890,2019,3,0,5
210890,2020,4,0,4
210900,2012,8,0,8
210900,2013,5,0,5
210900,2014,8,0,8
210900,2015,8,0,9
210900,2016,9,1,10
210900,2017,11,0,11
210900,2018,12,0,12
210900,2019,7,0,7
210900,2020,10,0,10
210905,2012,0,0,3
210905,2013,1,0,1
210905,2014,1,0,1
210905,2016,0,0,2
210905,2017,1,0,1
210905,2018,2,0,2
210905,2019,2,0,2
210905,2020,1,0,1
210910,2012,3,13,19
210910,2013,15,0,15
210910,2014,10,0,11
210910,2015,13,0,13
210910,2016,14,0,14
210910,2017,13,0,13
210910,2018,15,0,15
210910,2019,15,0,16
210910,2020,15,0,15
210920,2012,6,0,6
210920,2013,4,0,4
210920,2014,0,1,5
210920,2015,2,0,2
210920,2016,3,0,3
210920,2017,1,0,1
210920,2018,1,0,1
210920,2019,1,1,2
210920,2020,1,0,1
210923,2012,2,0,2
210923,2013,2,0,2
210923,2014,1,0,1
210923,2015,1,0,1
210923,2016,1,0,4
210923,2019,0,0,2
210923,2020,4,0,4
210927,2012,1,1,5
210927,2013,2,0,3
210927,2014,2,1,5
210927,2015,4,0,5
210927,2016,1,0,4
210927,2017,5,0,8
210927,2018,3,0,3
210927,2019,4,0,8
210927,2020,5,0,6
210930,2012,0,0,2
210930,2013,0,1,4
210930,2014,2,0,2
210930,2015,1,0,1
210930,2016,3,0,3
210930,2017,2,0,2
210930,2018,5,0,5
210930,2019,6,0,6
210930,2020,3,0,3
210940,2012,0,0,3
210940,2013,0,0,7
210940,2014,0,0,1
210940,2015,0,0,2
210940,2016,0,1,4
210940,2017,2,0,3
210940,2018,3,0,3
210940,2019,2,0,2
210940,2020,4,0,4
210945,2012,0,0,9
210945,2013,7,0,7
210945,2014,9,0,10
210945,2015,6,0,6
210945,2016,7,0,7
210945,2017,8,0,8
210945,2018,8,0,8
210945,2019,7,0,7
210945,2020,13,0,13
210950,2012,7,0,7
210950,2013,7,0,7
210950,2014,3,0,6
210950,2015,7,0,8
210950,2016,1,0,6
210950,2017,11,0,12
210950,2018,4,0,6
210950,2019,4,0,4
210950,2020,6,0,6
210955,2012,2,0,2
210955,2013,3,0,3
210955,2014,1,0,1
210955,2015,1,0,1
210955,2016,2,0,2
210955,2017,4,0,4
210955,2018,3,0,3
210955,2019,1,0,1
210955,2020,6,0,6
210960,2012,0,1,10
210960,2013,8,1,16
210960,2014,5,4,14
210960,2015,0,1,6
210960,2016,5,2,16
210960,2017,13,0,13
210960,2018,13,0,13
210960,2019,7,1,11
210960,2020,5,1,16
210970,2012,1,0,1
210970,2013,1,0,1
210970,2014,4,0,4
210970,2015,1,0,2
210970,2017,1,0,1
210970,2018,1,0,1
210970,2020,1,0,1
210975,2012,0,0,1
210975,2013,0,0,1
210975,2014,0,0,2
210975,2016,2,1,4
210975,2018,1,0,2
210980,2012,0,2,17
210980,2013,7,1,14
210980,2014,4,0,8
210980,2015,6,2,13
210980,2016,5,0,9
210980,2017,9,0,9
210980,2018,16,0,16
210980,2019,13,0,13
210980,2020,14,0,14
210990,2012,37,0,38
210990,2013,31,0,31
210990,2014,27,0,27
210990,2015,36,0,37
210990,2016,27,0,27
210990,2017,34,0,34
210990,2018,36,0,36
210990,2019,32,0,32
210990,2020,37,0,38
211000,2012,16,0,28
211000,2013,24,0,25
211000,2014,20,1,21
211000,2015,19,0,22
211000,2016,33,0,34
211000,2017,31,0,31
211000,2018,26,1,27
211000,2019,25,0,28
211000,2020,31,0,31
211003,2012,1,0,7
211003,2013,1,1,6
211003,2014,0,1,5
211003,2015,1,0,8
211003,2016,1,0,10
211003,2017,5,0,5
211003,2018,8,0,9
211003,2019,5,0,5
211003,2020,2,1,8
211010,2012,4,0,4
211010,2013,6,0,6
211010,2014,0,0,3
211010,2015,2,0,3
211010,2016,6,0,8
211010,2017,8,0,8
211010,2018,7,0,7
211010,2019,7,0,7
211010,2020,4,0,4
211020,2012,9,0,10
211020,2013,15,2,22
211020,2014,1,2,11
211020,2015,8,0,9
211020,2016,6,0,6
211020,2017,7,0,7
211020,2018,8,0,9
211020,2019,17,0,17
211020,2020,16,0,16
211023,2012,2,0,2
211023,2013,0,0,3
211023,2014,0,0,1
211023,2015,1,0,1
211023,2016,2,0,2
211023,2017,2,0,2
211023,2018,1,0,1
211023,2020,1,0,1
211027,2012,0,1,1
211027,2013,0,0,1
211027,2014,0,1,2
211027,2015,0,0,1
211027,2016,0,0,1
211027,2017,1,0,1
211027,2018,3,0,3
211027,2019,1,0,1
211027,2020,2,0,2
211030,2012,0,0,2
211030,2013,1,0,6
211030,2014,0,1,2
211030,2015,4,2,9
211030,2016,1,0,5
211030,2017,4,0,4
211030,2018,4,0,4
211030,2019,6,0,6
211030,2020,5,0,5
211040,2012,1,1,3
211040,2013,5,0,5
211040,2014,4,0,4
211040,2015,3,0,3
211040,2016,5,0,5
211040,2017,7,0,8
211040,2018,5,0,5
211040,2019,6,0,6
211040,2020,2,0,2
211050,2012,0,1,8
211050,2013,0,0,9
211050,2014,0,2,12
211050,2015,0,1,6
211050,2016,0,2,10
211050,2017,6,0,6
211050,2018,8,0,8
211050,2019,11,0,12
211050,2020,10,0,12
211060,2012,6,0,6
211060,2013,8,0,8
211060,2014,6,0,6
211060,2015,7,0,7
211060,2016,10,0,10
211060,2017,7,0,7
211060,2018,1,0,1
211060,2019,7,0,7
211060,2020,8,0,8
211065,2012,0,0,4
211065,2013,0,0,4
211065,2014,0,0,1
211065,2015,1,0,2
211065,2016,0,0,1
211065,2017,0,0,3
211065,2018,0,0,1
211065,2019,0,0,6
211065,2020,0,0,3
211070,2012,11,0,11
211070,2013,9,0,9
211070,2014,16,0,16
211070,2015,10,0,10
211070,2016,2,0,5
211070,2017,13,0,13
211070,2018,15,0,16
211070,2019,8,0,13
211070,2020,0,0,9
211080,2012,2,0,2
211080,2013,2,0,2
211080,2014,1,0,1
211080,2015,0,0,2
211080,2016,2,0,2
211080,2017,1,0,1
211080,2018,5,0,5
211080,2019,1,0,1
211085,2012,0,0,2
211085,2013,3,0,3
211085,2014,2,0,2
211085,2015,7,0,7
211085,2016,1,0,1
211085,2017,2,0,2
211085,2018,4,0,4
211085,2019,5,0,5
211085,2020,1,0,1
211090,2012,4,1,5
211090,2013,4,0,4
211090,2014,2,0,2
211090,2015,0,0,2
211090,2016,2,0,2
211090,2017,3,0,3
211090,2018,2,0,2
211090,2019,2,0,4
211090,2020,3,0,3
211100,2012,0,0,4
211100,2013,0,0,4
211100,2014,1,0,6
211100,2015,0,1,10
211100,2016,0,0,3
211100,2017,2,0,2
211100,2018,5,0,5
211100,2019,3,0,4
211100,2020,7,0,7
211102,2012,4,0,4
211102,2013,7,0,7
211102,2014,2,0,2
211102,2015,3,0,3
211102,2016,4,0,6
211102,2017,1,0,1
211102,2019,2,1,4
211102,2020,3,2,6
211105,2012,0,0,4
211105,2013,0,0,2
211105,2015,5,0,5
211105,2016,4,0,4
211105,2017,3,0,3
211105,2018,3,0,3
211105,2019,1,0,2
211105,2020,4,0,4
211107,2012,4,0,7
211107,2013,1,0,8
211107,2014,1,0,1
211107,2015,5,0,5
211107,2017,6,0,6
211107,2018,4,0,4
211107,2019,6,0,7
211107,2020,3,0,3
211110,2012,10,0,13
211110,2013,8,0,8
211110,2014,9,2,12
211110,2015,1,1,10
211110,2016,0,3,15
211110,2017,10,0,10
211110,2018,7,0,7
211110,2019,10,0,14
211110,2020,8,1,10
211120,2012,31,4,52
211120,2013,41,4,57
211120,2014,39,3,55
211120,2015,31,4,54
211120,2016,35,11,68
211120,2017,54,2,59
211120,2018,59,1,62
211120,2019,63,1,69
211120,2020,66,6,82
211125,2012,0,0,1
211125,2013,4,0,4
211125,2014,2,0,2
211125,2015,2,0,2
211125,2016,1,0,1
211125,2017,1,0,1
211125,2018,2,0,2
211125,2019,0,2,3
211125,2020,3,0,3
211130,2012,327,11,373
211130,2013,333,7,384
211130,2014,390,0,391
211130,2015,400,1,402
211130,2016,410,2,414
211130,2017,400,0,400
211130,2018,380,0,381
211130,2019,349,0,350
211130,2020,445,0,445
211140,2012,0,0,8
211140,2013,0,1,12
211140,2014,0,0,8
211140,2015,0,4,7
211140,2016,1,0,3
211140,2017,7,0,7
211140,2018,2,0,7
211140,2019,2,0,8
211140,2020,3,0,4
211150,2012,0,2,15
211150,2013,0,2,15
211150,2014,2,0,14
211150,2015,13,2,16
211150,2016,22,0,22
211150,2017,20,0,20
211150,2018,21,0,23
211150,2019,15,0,16
211150,2020,10,0,11
211153,2012,0,1,5
211153,2013,2,0,5
211153,2014,3,0,6
211153,2015,5,0,5
211153,2016,4,0,4
211153,2017,5,0,6
211153,2018,5,0,5
211153,2019,7,0,8
211153,2020,0,0,2
211157,2012,0,0,4
211157,2013,0,0,1
211157,2014,1,0,1
211157,2015,2,0,2
211157,2017,1,0,1
211157,2018,1,0,1
211157,2019,1,0,1
211157,2020,1,0,1
211160,2012,0,0,7
211160,2013,6,0,7
211160,2014,3,0,3
211160,2015,5,0,5
211160,2016,2,0,6
211160,2017,5,0,5
211160,2018,4,0,4
211160,2019,4,0,4
211160,2020,7,0,7
211163,2012,0,0,2
211163,2014,0,0,1
211163,2018,2,0,2
211163,2019,3,0,3
211163,2020,2,0,2
211167,2013,0,0,1
211167,2014,0,0,1
211167,2015,0,0,1
211167,2016,1,0,1
211167,2018,2,0,2
211167,2019,2,0,2
211167,2020,5,0,5
211170,2012,0,1,10
211170,2013,0,0,6
211170,2014,0,0,5
211170,2015,0,0,5
211170,2016,0,0,4
211170,2017,4,0,4
211170,2018,5,0,5
211170,2019,6,0,6
211170,2020,3,0,3
211172,2012,1,0,1
211172,2015,0,0,2
211172,2016,0,0,1
211172,2017,0,0,3
211172,2020,2,0,2
211174,2012,0,0,4
211174,2013,3,0,4
211174,2014,0,0,2
211174,2015,3,0,8
211174,2016,1,0,3
211174,2017,0,0,4
211174,2018,1,0,5
211174,2019,2,0,3
211174,2020,1,0,1
211176,2012,0,2,10
211176,2013,6,0,8
211176,2014,11,0,12
211176,2015,7,0,7
211176,2016,7,0,7
211176,2017,5,0,5
211176,2018,6,0,6
211176,2019,2,0,2
211176,2020,8,0,8
211178,2013,0,0,8
211178,2014,0,1,1
211178,2015,0,0,3
211178,2016,0,0,1
211178,2017,3,0,4
211178,2018,0,0,1
211178,2019,3,0,3
211178,2020,5,0,5
211180,2012,5,0,5
211180,2013,6,0,6
211180,2014,4,0,4
211180,2015,5,0,5
211180,2016,5,0,5
211180,2017,1,1,2
211180,2018,4,0,4
211180,2019,5,0,5
211180,2020,5,0,8
211190,2012,0,0,3
211190,2013,0,1,2
211190,2014,0,0,5
211190,2015,0,0,5
211190,2016,0,0,3
211190,2017,0,0,2
211190,2018,0,0,2
211190,2019,3,0,5
211190,2020,0,0,3
211195,2013,0,0,1
211195,2014,0,0,2
211195,2015,2,0,2
211195,2016,3,0,4
211195,2017,2,0,3
211195,2018,1,0,1
211195,2020,0,0,2
211200,2012,0,0,1
211200,2013,0,0,2
211200,2014,0,0,3
211200,2015,0,0,1
211200,2016,0,0,2
211200,2017,3,0,3
211200,2018,4,0,4
211200,2019,1,0,1
211200,2020,2,0,2
211210,2012,5,1,8
211210,2013,0,1,6
211210,2014,2,0,4
211210,2015,2,0,13
211210,2016,0,1,4
211210,2017,5,0,5
211210,2018,9,0,9
211210,2019,4,0,5
211210,2020,5,0,5
211220,2012,42,3,67
211220,2013,51,2,58
211220,2014,66,0,69
211220,2015,56,0,61
211220,2016,53,0,67
211220,2017,51,0,51
211220,2018,68,0,68
211220,2019,56,0,56
211220,2020,48,0,68
211223,2012,0,1,9
211223,2013,2,3,15
211223,2014,4,3,10
211223,2015,0,3,8
211223,2016,0,1,8
211223,2017,8,0,8
211223,2018,3,0,6
211223,2019,10,0,11
211223,2020,9,0,9
211227,2012,2,0,3
211227,2013,1,1,4
211227,2014,0,1,1
211227,2016,0,0,2
211227,2017,3,0,3
211227,2018,5,1,6
211227,2019,2,0,2
211227,2020,1,0,2
211230,2012,9,0,9
211230,2013,12,0,12
211230,2014,1,0,1
211230,2015,19,0,19
211230,2016,14,0,14
211230,2017,11,0,11
211230,2018,12,0,12
211230,2019,6,0,6
211230,2020,14,0,14
211240,2012,6,0,7
211240,2013,0,6,10
211240,2014,0,9,12
211240,2015,0,3,12
211240,2016,0,0,3
211240,2017,4,0,4
211240,2018,8,0,8
211240,2019,7,0,7
211240,2020,11,0,11
211245,2012,0,1,2
211245,2013,0,1,5
211245,2014,6,1,8
211245,2015,6,0,6
211245,2016,6,0,6
211245,2017,7,0,7
211245,2018,6,0,6
211245,2019,6,0,8
211245,2020,2,0,7
211250,2012,13,0,13
211250,2013,20,0,20
211250,2014,16,0,16
211250,2015,15,0,15
211250,2016,17,0,17
211250,2017,13,0,13
211250,2018,10,0,10
211250,2019,21,0,21
211250,2020,20,0,20
211260,2012,1,0,6
211260,2013,0,0,1
211260,2014,6,0,6
211260,2015,8,0,8
211260,2016,6,0,6
211260,2017,14,0,14
211260,2018,7,0,7
211260,2019,9,0,9
211260,2020,10,0,10
211270,2012,7,0,12
211270,2013,1,0,10
211270,2014,9,0,10
211270,2015,17,0,17
211270,2016,11,0,11
211270,2017,11,0,11
211270,2018,13,0,13
211270,2019,11,0,11
211270,2020,21,0,21
211280,2012,2,0,14
211280,2013,0,1,10
211280,2014,0,4,16
211280,2015,1,6,21
211280,2016,21,0,21
211280,2017,14,0,14
211280,2018,19,0,19
211280,2019,20,0,20
211280,2020,21,0,21
211285,2012,0,0,4
211285,2013,0,0,4
211285,2014,0,0,3
211285,2015,3,0,4
211285,2016,6,0,6
211285,2017,4,0,4
211285,2018,3,0,5
211285,2019,3,0,3
211285,2020,1,0,1
211290,2012,0,0,11
211290,2013,6,0,13
211290,2014,10,0,10
211290,2015,16,0,16
211290,2016,5,0,6
211290,2017,10,0,10
211290,2018,12,0,12
211290,2019,12,0,12
211290,2020,11,0,11
211300,2012,3,0,8
211300,2013,0,2,7
211300,2014,0,0,14
211300,2015,1,2,6
211300,2016,6,0,7
211300,2017,8,0,8
211300,2018,9,0,9
211300,2019,10,0,10
211300,2020,9,0,9
211400,2012,18,0,20
211400,2013,17,0,17
211400,2014,14,0,14
211400,2015,15,0,15
211400,2016,17,0,17
211400,2017,15,0,15
211400,2018,10,0,10
211400,2019,18,0,18
211400,2020,22,0,25
220000,2012,0,0,5
220000,2014,1,0,5
220000,2015,0,0,3
220000,2016,0,0,1
220000,2017,1,0,1
220000,2018,0,0,1
220000,2019,1,0,1
220000,2020,0,1,2
220005,2012,2,0,4
220005,2014,3,0,4
220005,2015,1,0,1
220005,2016,1,0,2
220005,2017,4,0,4
220005,2018,2,0,3
220005,2019,3,0,3
220005,2020,3,0,3
220010,2012,2,0,2
220010,2013,1,0,1
220010,2014,1,0,2
220010,2015,2,0,2
220010,2016,0,0,1
220010,2017,1,0,1
220010,2018,1,0,1
220010,2019,0,0,1
220010,2020,3,0,3
220020,2012,8,0,8
220020,2013,8,0,8
220020,2014,7,0,7
220020,2015,11,0,11
220020,2016,6,0,6
220020,2017,6,0,6
220020,2018,6,0,6
220020,2019,4,0,5
220020,2020,5,0,6
220025,2013,4,0,4
220025,2014,2,0,2
220025,2016,3,0,4
220025,2017,3,0,3
220025,2018,2,0,2
220025,2019,3,0,3
220025,2020,4,0,4
220027,2012,1,0,1
220027,2013,1,0,2
220027,2014,1,0,1
220027,2015,5,0,5
220027,2016,1,0,1
220027,2017,1,0,2
220027,2019,0,0,3
220027,2020,0,0,4
220030,2012,4,0,4
220030,2013,4,0,8
220030,2015,1,0,3
220030,2016,3,0,3
220030,2017,6,0,6
220030,2018,3,0,4
220030,2019,3,1,6
220030,2020,0,1,2
220040,2012,6,1,9
220040,2013,12,0,12
220040,2014,12,0,12
220040,2015,11,0,11
220040,2016,5,0,5
220040,2017,16,0,16
220040,2018,11,0,11
220040,2019,15,0,18
220040,2020,7,2,11
220045,2012,4,0,4
220045,2013,1,0,1
220045,2014,1,0,1
220045,2016,2,0,2
220045,2018,2,0,2
220045,2019,1,0,2
220045,2020,1,0,3
220050,2012,3,0,3
220050,2013,1,0,1
220050,2014,4,0,7
220050,2015,1,0,2
220050,2016,5,0,5
220050,2017,3,0,3
220050,2018,6,0,6
220050,2019,6,1,7
220050,2020,4,0,4
220060,2012,0,0,3
220060,2013,0,0,4
220060,2014,0,1,4
220060,2015,0,0,1
220060,2016,1,0,3
220060,2017,3,0,3
220060,2018,1,0,1
220060,2019,1,0,1
220060,2020,3,0,3
220070,2013,2,0,5
220070,2014,5,0,5
220070,2015,5,0,5
220070,2017,0,0,1
220070,2018,1,0,1
220070,2019,1,0,1
220070,2020,4,0,4
220080,2012,2,0,2
220080,2013,1,0,1
220080,2015,1,0,1
220080,2017,3,0,3
220080,2018,1,0,1
220080,2020,1,0,1
220090,2012,2,0,2
220090,2013,2,0,2
220090,2014,1,0,1
220090,2016,1,0,1
220090,2018,2,0,2
220090,2019,5,0,5
220095,2019,0,0,4
220100,2012,1,0,1
220100,2013,1,0,1
