"CD_MUNICIPIO_BENEFICIARIO","ano","ans_30_a_39","ans_40_a_49","ans_menor_30","ans_total"
311535,2021,1,0,1,2
311535,2022,0,0,1,1
311545,2016,0,0,1,1
311545,2018,1,0,0,1
311545,2021,0,0,1,1
311550,2016,3,0,0,3
311550,2017,1,0,0,1
311550,2018,3,0,0,3
311550,2021,0,0,1,1
311550,2022,1,0,0,1
311570,2019,2,0,0,2
311570,2020,0,1,0,1
311580,2015,0,0,1,1
311580,2018,0,0,1,1
311580,2020,1,0,0,1
311580,2022,1,0,0,1
311590,2015,0,1,0,1
311600,2018,1,0,0,1
311600,2020,0,0,1,1
311615,2022,1,0,0,1
311640,2019,0,0,1,1
311650,2022,1,0,0,1
311660,2015,2,1,2,5
311660,2016,4,1,0,5
311660,2017,5,0,0,5
311660,2018,7,0,3,10
311660,2019,7,1,2,10
311660,2020,2,0,1,3
311660,2021,3,0,1,4
311660,2022,7,1,0,8
311670,2017,1,0,0,1
311670,2021,1,0,0,1
311690,2022,0,1,0,1
311710,2016,1,0,0,1
311710,2018,0,1,0,1
311710,2019,1,0,0,1
311730,2015,1,0,2,3
311730,2016,5,0,2,7
311730,2017,3,0,3,6
311730,2018,3,1,2,6
311730,2019,3,1,1,5
311730,2020,5,1,0,6
311730,2021,2,1,2,5
311730,2022,1,0,2,3
311740,2017,0,0,1,1
311750,2016,3,0,1,4
311750,2017,1,0,1,2
311750,2018,2,0,2,4
311750,2019,1,0,2,3
311750,2020,1,0,1,2
311750,2021,1,1,0,2
311760,2016,1,0,0,1
311760,2020,0,0,1,1
311760,2021,1,0,0,1
311770,2016,1,0,0,1
311770,2019,1,0,0,1
311770,2020,0,2,0,2
311770,2021,0,0,1,1
311780,2015,1,0,1,2
311780,2016,1,0,0,1
311780,2018,1,0,5,6
311780,2019,2,0,0,2
311780,2020,1,0,0,1
311780,2021,0,0,2,2
311780,2022,2,0,0,2
311787,2015,0,0,1,1
311787,2016,1,0,3,4
311787,2017,0,0,2,2
311787,2018,3,0,0,3
311787,2019,0,3,0,3
311787,2020,1,0,1,2
311787,2021,1,0,1,2
311787,2022,3,0,1,4
311790,2015,2,0,0,2
311790,2017,1,0,0,1
311790,2018,1,0,1,2
311790,2019,0,0,1,1
311790,2020,1,0,0,1
311800,2015,9,2,6,17
311800,2016,8,2,5,15
311800,2017,6,0,7,13
311800,2018,7,1,4,12
311800,2019,7,1,4,12
311800,2020,6,0,4,10
311800,2021,15,3,4,22
311800,2022,8,2,3,13
311810,2022,1,0,0,1
311820,2015,0,0,1,1
311820,2016,0,0,1,1
311820,2017,1,0,0,1
311820,2019,1,0,1,2
311820,2020,2,0,0,2
311820,2021,2,0,0,2
311820,2022,0,1,1,2
311830,2015,13,2,8,23
311830,2016,15,2,10,27
311830,2017,22,4,8,34
311830,2018,16,0,6,22
311830,2019,10,2,4,16
311830,2020,13,5,9,27
311830,2021,9,2,6,17
311830,2022,11,8,8,27
311840,2017,1,0,0,1
311840,2018,0,0,1,1
311840,2019,1,1,0,2
311840,2020,3,0,0,3
311840,2021,2,0,0,2
311840,2022,0,0,1,1
311850,2022,0,1,0,1
311860,2015,63,12,36,111
311860,2016,55,9,23,87
311860,2017,62,13,31,106
311860,2018,74,14,35,123
311860,2019,67,10,37,114
311860,2020,59,11,18,88
311860,2021,64,15,21,100
311860,2022,51,17,33,101
311880,2017,1,0,0,1
311890,2017,1,0,0,1
311890,2020,1,0,0,1
311910,2015,0,0,1,1
311910,2017,2,0,0,2
311910,2019,1,0,0,1
311910,2020,0,0,1,1
311910,2021,1,1,0,2
311930,2017,1,0,0,1
311930,2019,1,0,1,2
311930,2020,1,0,1,2
311930,2021,2,0,0,2
311940,2015,5,2,5,12
311940,2016,11,3,7,21
311940,2017,13,1,8,22
311940,2018,18,11,9,38
311940,2019,17,3,6,26
311940,2020,10,4,5,19
311940,2021,10,2,8,20
311940,2022,13,5,4,22
311950,2021,1,0,0,1
311980,2016,2,0,0,2
311980,2017,1,0,0,1
311980,2019,1,0,0,1
311980,2021,0,0,1,1
311990,2018,0,1,0,1
311990,2020,0,1,0,1
311995,2016,0,0,1,1
311995,2019,1,0,1,2
311995,2020,1,2,1,4
312020,2020,1,0,0,1
312040,2022,0,1,0,1
312050,2017,0,0,1,1
312050,2020,0,1,1,2
312050,2021,0,0,2,2
312070,2015,1,0,0,1
312070,2016,1,0,0,1
312070,2018,1,0,0,1
312080,2022,1,0,0,1
312087,2017,1,0,0,1
312087,2020,1,0,0,1
312090,2015,1,0,0,1
312090,2016,1,0,2,3
312090,2017,3,0,0,3
312090,2018,5,0,2,7
312090,2019,2,2,0,4
312090,2020,6,1,1,8
312090,2021,4,1,3,8
312090,2022,6,1,0,7
312110,2017,1,0,0,1
312110,2018,1,0,1,2
312120,2021,0,0,1,1
312120,2022,0,0,1,1
312125,2016,0,0,1,1
312125,2017,1,1,1,3
312125,2019,0,1,2,3
312125,2020,0,1,0,1
312125,2021,2,0,0,2
312125,2022,1,1,0,2
312130,2021,0,0,1,1
312130,2022,0,1,1,2
312140,2018,0,0,3,3
312140,2021,1,0,0,1
312160,2015,2,3,1,6
312160,2016,5,0,0,5
312160,2017,4,1,1,6
312160,2018,2,0,2,4
312160,2019,1,1,0,2
312160,2020,4,0,1,5
312160,2021,2,0,0,2
312160,2022,8,3,1,12
312170,2018,0,0,1,1
312180,2016,1,0,0,1
312180,2018,0,0,1,1
312200,2016,1,0,0,1
312200,2017,0,1,1,2
312200,2019,1,0,0,1
312200,2022,1,0,0,1
312220,2017,0,0,1,1
312220,2020,0,0,1,1
312220,2021,0,0,1,1
312230,2015,67,12,26,105
312230,2016,66,15,29,110
312230,2017,80,12,52,144
312230,2018,69,11,34,114
312230,2019,101,19,23,143
312230,2020,81,22,25,128
312230,2021,68,29,23,120
312230,2022,58,25,16,99
312240,2020,0,0,1,1
312260,2019,1,0,0,1
312270,2015,1,0,0,1
312270,2017,0,0,1,1
312280,2018,1,0,0,1
312290,2022,0,0,1,1
312300,2021,0,0,1,1
312300,2022,1,0,0,1
312320,2015,0,0,1,1
312320,2016,1,0,1,2
312320,2017,0,1,0,1
312320,2018,1,1,0,2
312320,2019,1,2,0,3
312320,2021,1,0,0,1
312352,2017,1,0,1,2
312352,2018,0,0,1,1
312352,2019,0,0,1,1
312352,2022,0,0,1,1
312360,2016,0,0,1,1
312360,2017,2,1,0,3
312360,2018,3,2,3,8
312360,2019,3,1,0,4
312360,2021,0,1,0,1
312360,2022,2,0,1,3
312370,2017,1,1,0,2
312370,2018,0,0,1,1
312370,2021,1,0,0,1
312380,2015,0,0,1,1
312380,2017,0,0,1,1
312385,2020,0,0,1,1
312385,2022,1,0,0,1
312390,2015,1,0,0,1
312390,2017,3,2,1,6
312390,2019,1,0,0,1
312390,2020,0,0,1,1
312390,2021,1,0,0,1
312390,2022,3,0,1,4
312400,2019,2,0,0,2
312400,2020,1,1,0,2
312410,2016,2,0,3,5
312410,2017,2,1,3,6
312410,2018,0,0,2,2
312410,2019,3,0,1,4
312410,2020,0,1,3,4
312410,2021,1,1,1,3
312410,2022,1,2,2,5
312420,2017,2,0,5,7
312420,2018,1,0,1,2
312420,2019,0,2,1,3
312420,2020,1,0,1,2
312420,2021,0,0,1,1
312420,2022,1,0,0,1
312430,2019,0,0,1,1
312430,2020,1,0,0,1
312440,2018,1,0,0,1
312440,2019,1,0,0,1
312450,2015,2,0,1,3
312450,2016,0,0,1,1
312450,2017,1,0,1,2
312450,2019,0,0,1,1
312450,2020,0,0,1,1
312450,2022,0,0,2,2
312480,2015,0,0,1,1
312480,2017,1,0,0,1
312480,2019,0,1,0,1
312480,2021,0,0,1,1
312490,2016,1,0,0,1
312490,2017,0,1,0,1
312490,2020,0,1,0,1
312490,2021,0,1,0,1
312500,2020,1,0,0,1
312510,2015,12,3,10,25
312510,2016,8,1,10,19
312510,2017,9,1,5,15
312510,2018,18,6,5,29
312510,2019,6,0,6,12
312510,2020,3,2,4,9
312510,2021,7,1,8,16
312510,2022,7,2,6,15
312530,2017,1,0,0,1
312570,2019,1,0,0,1
312570,2022,1,0,0,1
312590,2015,1,0,0,1
312600,2016,0,1,0,1
312600,2017,1,0,1,2
312600,2018,1,0,1,2
312600,2019,0,0,2,2
312600,2022,0,0,2,2
312610,2015,1,0,1,2
312610,2016,4,1,1,6
312610,2017,5,0,0,5
312610,2018,5,0,1,6
312610,2019,10,2,1,13
312610,2020,5,1,1,7
312610,2021,1,1,0,2
312610,2022,7,2,0,9
312620,2015,0,0,1,1
312640,2016,1,0,0,1
312640,2022,1,0,0,1
312650,2022,1,0,0,1
312660,2020,0,0,1,1
312670,2021,2,0,0,2
312690,2017,0,0,1,1
312700,2015,1,0,0,1
312700,2017,0,1,0,1
312700,2018,3,0,2,5
312700,2019,2,0,1,3
312700,2021,1,0,1,2
312700,2022,1,0,0,1
312710,2015,4,0,5,9
312710,2016,1,1,1,3
312710,2017,0,0,1,1
312710,2018,5,0,5,10
312710,2019,4,0,2,6
312710,2020,3,1,5,9
312710,2021,4,0,3,7
312710,2022,6,0,4,10
312730,2020,1,0,0,1
312737,2021,1,0,0,1
312740,2021,0,0,1,1
312760,2019,1,0,0,1
312770,2015,7,0,1,8
312770,2016,4,2,1,7
312770,2017,17,4,5,26
312770,2018,32,8,11,51
312770,2019,14,2,10,26
312770,2020,7,3,6,16
312770,2021,18,2,4,24
312770,2022,11,5,5,21
312800,2015,0,2,0,2
312800,2016,0,0,1,1
312800,2017,0,1,0,1
312800,2018,2,1,1,4
312800,2019,3,1,0,4
312800,2020,1,2,0,3
312800,2021,1,3,1,5
312800,2022,6,1,0,7
312810,2018,1,0,0,1
312810,2019,0,0,1,1
312820,2016,1,0,0,1
312820,2018,0,0,1,1
312820,2020,0,0,1,1
312825,2015,0,0,1,1
312830,2015,4,0,0,4
312830,2016,3,0,0,3
312830,2017,3,0,3,6
312830,2018,2,0,1,3
312830,2019,0,0,2,2
312830,2020,1,0,1,2
312830,2021,2,0,1,3
312830,2022,2,0,1,3
312840,2021,0,0,1,1
312860,2021,1,0,0,1
312870,2015,6,0,3,9
312870,2016,6,0,4,10
312870,2017,8,1,9,18
312870,2018,8,0,0,8
312870,2019,4,1,1,6
312870,2020,4,0,1,5
312870,2021,4,1,3,8
312870,2022,3,1,2,6
312880,2020,1,0,0,1
312880,2022,1,0,0,1
312890,2015,1,0,0,1
312890,2019,1,0,0,1
312890,2020,1,0,0,1
312890,2022,1,0,0,1
312900,2018,1,0,0,1
312900,2020,0,0,1,1
312910,2016,1,0,0,1
312910,2018,1,0,0,1
312920,2017,0,1,0,1
312930,2015,1,0,0,1
312930,2016,1,0,0,1
312930,2017,0,0,1,1
312930,2018,3,0,1,4
312930,2019,1,0,0,1
312930,2022,1,0,0,1
312950,2015,0,1,0,1
312950,2016,0,0,1,1
312950,2017,1,1,1,3
312950,2018,1,0,3,4
312950,2019,1,0,0,1
312950,2020,2,0,0,2
312950,2021,1,0,0,1
312950,2022,0,1,2,3
312965,2018,1,0,0,1
312970,2015,0,0,2,2
312970,2018,1,0,0,1
312970,2019,1,0,1,2
312970,2021,1,0,1,2
312980,2015,2,3,9,14
312980,2016,8,0,10,18
312980,2017,12,6,8,26
312980,2018,9,2,7,18
312980,2019,11,2,7,20
312980,2020,5,6,7,18
312980,2021,9,4,10,23
312980,2022,4,5,3,12
312990,2016,0,1,0,1
313000,2019,1,0,0,1
313010,2015,1,0,2,3
313010,2016,3,1,2,6
313010,2017,2,0,3,5
313010,2018,0,1,1,2
313010,2019,3,0,1,4
313010,2020,1,1,3,5
313010,2021,1,1,3,5
313010,2022,2,0,2,4
313020,2015,0,0,1,1
313020,2017,2,0,1,3
313020,2018,0,0,1,1
313020,2019,1,0,2,3
313020,2020,1,0,0,1
313020,2021,1,1,0,2
313020,2022,0,0,3,3
313030,2016,0,1,0,1
313030,2017,0,0,1,1
313030,2018,0,0,1,1
313030,2019,1,0,0,1
313030,2020,1,0,0,1
313040,2015,1,0,0,1
313040,2017,0,0,2,2
313040,2018,1,0,0,1
313040,2020,0,0,1,1
313040,2021,1,0,0,1
313040,2022,0,0,1,1
313050,2015,0,0,1,1
313055,2021,1,0,0,1
313060,2015,1,0,0,1
313060,2017,2,0,0,2
313060,2021,0,0,1,1
313060,2022,1,0,0,1
313070,2016,1,0,0,1
313070,2019,0,0,1,1
313070,2020,1,0,0,1
313070,2021,0,0,1,1
313070,2022,1,0,0,1
313090,2018,0,0,1,1
313090,2020,1,0,0,1
313090,2021,2,0,0,2
313100,2017,0,0,1,1
313100,2019,0,0,1,1
313100,2020,1,0,0,1
313100,2021,0,0,1,1
313110,2016,1,0,0,1
313110,2019,1,0,0,1
313115,2015,0,0,1,1
313115,2016,1,0,0,1
313115,2017,0,0,2,2
313115,2018,1,0,1,2
313115,2019,0,0,1,1
313115,2020,2,0,1,3
313115,2022,1,0,0,1
313120,2016,0,1,0,1
313120,2017,2,0,1,3
313120,2018,4,0,0,4
313120,2019,1,1,0,2
313120,2021,0,0,1,1
313130,2015,38,4,14,56
313130,2016,31,5,16,52
313130,2017,31,5,15,51
313130,2018,31,2,14,47
313130,2019,44,8,19,71
313130,2020,17,2,11,30
313130,2021,23,4,11,38
313130,2022,33,10,16,59
313140,2017,0,0,1,1
313140,2021,1,0,0,1
313150,2019,1,0,0,1
313150,2020,1,0,1,2
313150,2021,1,0,0,1
313150,2022,1,0,0,1
313160,2021,1,0,0,1
313170,2015,25,6,21,52
313170,2016,17,7,7,31
313170,2017,29,9,8,46
313170,2018,11,6,9,26
313170,2019,24,6,4,34
313170,2020,14,3,12,29
313170,2021,16,5,6,27
313170,2022,12,1,5,18
313180,2018,1,0,0,1
313190,2015,4,1,6,11
313190,2016,1,2,2,5
313190,2017,5,2,1,8
313190,2018,7,0,3,10
313190,2019,7,0,2,9
313190,2020,7,5,4,16
313190,2021,9,3,4,16
313190,2022,7,1,3,11
313210,2016,0,0,1,1
313220,2019,1,2,0,3
313220,2021,0,1,1,2
313230,2017,1,0,0,1
313230,2018,1,0,0,1
313240,2015,3,0,1,4
313240,2016,1,0,5,6
313240,2017,7,4,6,17
313240,2018,6,1,10,17
313240,2019,10,0,2,12
313240,2020,11,5,2,18
313240,2021,8,2,3,13
313240,2022,5,2,4,11
313250,2015,1,0,1,2
313250,2017,0,0,1,1
313250,2018,2,2,0,4
313250,2019,1,0,1,2
313250,2020,0,0,1,1
313250,2022,2,0,0,2
313270,2016,1,0,0,1
313270,2017,0,0,1,1
313270,2019,2,1,1,4
313280,2021,0,1,0,1
313290,2018,0,1,0,1
313290,2020,2,0,0,2
313300,2015,2,0,1,3
313300,2016,3,0,0,3
313300,2017,0,0,4,4
313300,2018,2,0,1,3
313300,2019,0,1,1,2
313300,2021,2,0,0,2
313300,2022,0,0,1,1
313310,2016,1,1,0,2
313310,2017,1,0,0,1
313320,2017,0,1,0,1
313330,2018,1,0,0,1
313330,2019,0,1,0,1
313330,2021,1,0,0,1
313340,2018,0,1,0,1
313340,2019,0,0,1,1
313340,2020,0,0,2,2
313340,2022,0,0,1,1
313350,2015,5,0,1,6
313350,2016,5,1,1,7
313350,2017,4,0,2,6
313350,2018,4,1,2,7
313350,2019,4,0,5,9
313350,2020,1,0,1,2
313350,2021,3,0,2,5
313350,2022,2,0,1,3
313360,2018,1,1,0,2
313360,2019,2,1,0,3
313360,2021,1,0,1,2
313370,2016,0,0,2,2
313370,2017,1,0,0,1
313370,2018,0,0,1,1
313370,2020,0,0,1,1
313370,2021,1,0,0,1
313375,2015,1,0,0,1
313375,2017,2,1,0,3
313375,2019,0,1,0,1
313375,2020,0,1,0,1
313375,2021,0,1,0,1
313375,2022,0,0,1,1
313380,2015,3,2,1,6
313380,2016,6,3,3,12
313380,2017,16,1,7,24
313380,2018,11,0,6,17
313380,2019,11,3,9,23
313380,2020,14,4,5,23
313380,2021,2,0,7,9
313380,2022,1,1,1,3
313400,2020,1,0,0,1
313410,2016,0,1,0,1
313420,2015,5,0,5,10
313420,2016,5,1,7,13
313420,2017,13,1,12,26
313420,2018,8,2,9,19
313420,2019,14,5,5,24
313420,2020,9,1,7,17
313420,2021,6,2,1,9
313420,2022,1,0,5,6
313430,2015,1,0,1,2
313430,2016,1,0,0,1
313430,2017,2,0,0,2
313430,2018,0,0,1,1
313440,2015,3,1,4,8
313440,2016,0,0,2,2
313440,2017,4,0,1,5
313440,2018,7,0,5,12
313440,2019,2,2,0,4
313440,2020,2,2,4,8
313440,2021,5,0,3,8
313440,2022,2,0,3,5
313450,2019,1,0,0,1
313460,2015,0,1,0,1
313460,2017,1,0,0,1
313470,2022,1,0,0,1
313480,2015,1,0,0,1
313480,2018,1,0,0,1
313490,2015,1,0,0,1
313490,2018,3,0,0,3
313490,2019,3,1,0,4
313490,2020,1,1,0,2
313490,2021,1,0,0,1
313490,2022,2,0,0,2
313500,2015,1,0,0,1
313500,2016,0,0,1,1
313500,2019,1,0,0,1
313505,2015,1,0,2,3
313505,2016,0,1,1,2
313505,2017,0,0,2,2
313505,2020,0,0,1,1
313507,2019,1,0,0,1
313510,2015,0,1,0,1
313510,2016,0,0,2,2
313510,2017,2,1,1,4
313510,2018,1,0,0,1
313510,2019,1,0,0,1
313510,2020,1,2,0,3
313510,2021,1,0,0,1
313510,2022,1,0,0,1
313520,2016,1,0,0,1
313520,2017,3,0,1,4
313520,2018,1,0,0,1
313520,2019,4,0,0,4
313520,2020,1,0,0,1
313520,2021,1,0,0,1
313520,2022,1,0,0,1
313530,2015,0,0,1,1
313530,2017,2,0,0,2
313530,2018,1,0,1,2
313530,2022,1,0,0,1
313540,2015,0,1,0,1
313540,2016,1,0,0,1
313540,2017,1,0,0,1
313540,2020,0,0,1,1
313540,2021,0,0,1,1
313540,2022,0,0,1,1
313550,2015,0,0,1,1
313550,2017,0,1,1,2
313550,2021,1,0,0,1
313570,2015,1,0,0,1
313570,2019,1,1,0,2
313570,2020,1,0,0,1
313580,2021,2,0,0,2
313590,2019,1,0,0,1
313600,2022,2,0,0,2
313620,2015,6,2,3,11
313620,2016,11,2,4,17
313620,2017,12,2,2,16
313620,2018,10,2,2,14
313620,2019,10,3,5,18
313620,2020,7,0,2,9
313620,2021,8,2,4,14
313620,2022,8,7,2,17
313630,2015,1,0,1,2
313630,2016,2,0,0,2
313630,2017,5,0,1,6
313630,2018,1,0,0,1
313630,2019,5,1,0,6
313630,2020,4,0,2,6
313630,2021,1,0,0,1
313630,2022,2,1,0,3
313660,2017,1,0,0,1
313660,2022,1,0,0,1
313665,2015,1,0,1,2
313665,2016,1,0,1,2
313665,2017,1,2,2,5
313665,2018,1,2,0,3
313665,2019,6,0,5,11
313665,2020,6,0,1,7
313665,2021,1,0,2,3
313665,2022,2,2,1,5
313670,2015,46,8,16,70
313670,2016,47,7,25,79
313670,2017,67,7,24,98
313670,2018,50,10,19,79
313670,2019,44,18,19,81
313670,2020,34,6,18,58
313670,2021,44,16,20,80
313670,2022,48,9,8,65
313690,2016,0,0,2,2
313690,2018,0,0,1,1
313690,2021,1,0,0,1
313690,2022,1,0,0,1
313700,2018,1,0,0,1
313700,2020,1,0,1,2
313720,2015,12,2,7,21
313720,2016,7,2,5,14
313720,2017,8,6,13,27
313720,2018,15,0,8,23
313720,2019,11,1,2,14
313720,2020,6,3,7,16
313720,2021,5,1,2,8
313720,2022,16,4,4,24
313740,2015,1,0,0,1
313740,2016,0,0,1,1
313740,2017,0,0,1,1
313740,2020,2,0,0,2
313740,2021,2,0,0,2
313740,2022,0,1,0,1
313750,2020,1,0,0,1
313750,2022,0,0,1,1
313753,2017,0,0,1,1
313753,2022,0,0,1,1
313760,2015,5,1,3,9
313760,2016,8,0,2,10
313760,2017,7,1,5,13
313760,2018,4,0,0,4
313760,2019,5,0,4,9
313760,2020,4,0,0,4
313760,2021,7,1,4,12
313760,2022,3,3,1,7
313770,2016,0,0,1,1
313770,2017,2,1,0,3
313770,2018,1,0,1,2
313770,2019,1,0,1,2
313770,2020,1,1,0,2
313770,2021,3,0,0,3
313780,2016,0,0,1,1
313780,2017,1,0,0,1
313810,2016,1,0,0,1
313810,2019,0,0,1,1
313820,2015,9,0,5,14
313820,2016,12,4,14,30
313820,2017,19,5,10,34
313820,2018,21,5,11,37
313820,2019,13,4,8,25
313820,2020,19,2,4,25
313820,2021,19,2,6,27
313820,2022,14,8,2,24
313830,2015,1,0,0,1
313830,2017,1,0,0,1
313830,2020,3,0,0,3
313840,2017,1,1,0,2
313840,2020,2,2,1,5
313840,2021,0,2,2,4
313850,2017,0,1,0,1
313860,2015,1,0,1,2
313860,2016,0,0,2,2
313860,2017,1,0,0,1
313860,2018,1,1,0,2
313860,2020,2,0,0,2
313860,2021,1,2,0,3
313860,2022,1,0,0,1
313862,2015,1,0,0,1
313862,2016,0,1,1,2
313862,2018,0,1,0,1
313862,2019,0,0,1,1
313862,2020,1,0,1,2
313862,2021,1,0,3,4
313862,2022,1,1,0,2
313867,2017,2,0,1,3
313867,2020,0,0,1,1
313867,2022,1,0,0,1
313880,2015,2,1,1,4
313880,2016,2,0,0,2
313880,2017,0,0,2,2
313880,2018,2,1,0,3
313880,2019,4,0,0,4
313880,2020,4,0,0,4
313880,2022,1,1,0,2
313900,2015,2,1,0,3
313900,2016,5,0,2,7
313900,2017,6,0,4,10
313900,2018,9,2,1,12
313900,2019,0,2,4,6
313900,2020,4,0,1,5
313900,2021,1,2,2,5
313900,2022,5,1,1,7
313910,2020,1,0,0,1
313920,2016,0,0,1,1
313920,2021,1,0,0,1
313940,2015,7,1,2,10
313940,2016,13,0,6,19
313940,2017,14,1,6,21
313940,2018,11,5,5,21
313940,2019,14,1,6,21
313940,2020,8,2,2,12
313940,2021,7,2,7,16
313940,2022,6,3,5,14
313950,2015,1,0,0,1
313950,2016,1,1,0,2
313950,2017,0,2,0,2
313950,2018,0,3,2,5
313950,2020,2,0,0,2
313960,2015,1,0,1,2
313960,2016,1,0,0,1
313960,2018,1,0,2,3
313960,2019,2,0,1,3
313960,2020,0,1,0,1
313960,2021,0,0,1,1
313960,2022,0,0,1,1
313970,2015,1,0,0,1
313970,2017,1,0,0,1
313970,2018,1,0,0,1
313970,2020,1,0,0,1
313970,2021,0,0,1,1
313970,2022,1,0,1,2
313980,2019,1,0,0,1
313980,2020,1,0,0,1
313980,2021,0,0,1,1
313980,2022,0,0,1,1
313990,2019,1,0,1,2
313990,2021,2,0,0,2
313990,2022,1,0,0,1
314000,2015,6,0,3,9
314000,2016,4,1,4,9
314000,2017,3,6,4,13
314000,2018,7,2,2,11
314000,2019,3,2,0,5
314000,2020,9,0,1,10
314000,2021,6,0,5,11
314000,2022,5,0,0,5
314010,2017,0,0,1,1
314015,2017,1,0,0,1
314015,2018,0,1,0,1
314015,2021,1,0,1,2
314015,2022,1,0,0,1
314020,2017,0,0,2,2
314020,2021,1,0,0,1
314030,2017,1,0,0,1
314030,2020,0,1,0,1
314030,2022,1,0,1,2
314050,2016,1,0,1,2
314050,2017,1,0,1,2
314050,2018,3,0,1,4
314050,2019,1,0,1,2
314050,2020,1,0,4,5
314050,2022,1,1,0,2
314053,2017,1,0,0,1
314053,2021,1,0,0,1
314070,2015,0,0,2,2
314070,2016,1,1,3,5
314070,2017,2,0,0,2
314070,2018,1,1,2,4
314070,2019,6,5,3,14
314070,2020,2,1,2,5
314070,2021,1,1,5,7
314080,2015,1,0,0,1
314080,2017,1,0,1,2
314080,2018,0,1,1,2
314080,2019,0,0,1,1
314080,2021,0,0,1,1
314080,2022,1,0,0,1
314090,2018,0,1,0,1
314100,2015,0,1,0,1
314100,2016,0,1,0,1
314110,2015,1,0,2,3
314110,2016,2,3,7,12
314110,2017,2,0,1,3
314110,2018,3,0,1,4
314110,2019,4,2,1,7
314110,2020,6,1,3,10
314110,2021,1,3,0,4
314110,2022,4,0,4,8
314120,2019,0,0,1,1
314140,2016,1,1,0,2
314140,2019,1,0,0,1
314160,2016,1,0,0,1
314160,2018,2,0,0,2
314170,2016,0,0,1,1
314170,2017,1,0,0,1
314170,2018,0,0,2,2
314170,2021,0,1,1,2
314180,2018,1,0,0,1
314180,2021,0,0,1,1
314180,2022,0,0,1,1
314210,2018,2,0,0,2
314210,2020,1,0,0,1
314210,2022,1,0,0,1
314230,2020,0,0,1,1
314240,2016,0,0,1,1
314240,2018,5,0,0,5
314240,2019,2,0,1,3
314240,2020,3,0,1,4
314240,2021,2,0,0,2
314240,2022,0,1,0,1
314260,2016,1,0,0,1
314260,2021,1,0,0,1
314280,2017,1,0,1,2
314280,2019,1,0,0,1
314280,2021,0,0,1,1
314280,2022,1,0,0,1
314300,2015,1,0,0,1
314300,2019,0,0,1,1
314300,2020,0,1,2,3
314300,2022,0,0,1,1
314310,2015,1,0,0,1
314310,2016,1,0,0,1
314310,2017,5,0,1,6
314310,2018,3,1,1,5
314310,2019,2,0,0,2
314310,2020,1,1,0,2
314310,2021,2,0,0,2
314310,2022,0,1,1,2
314320,2015,0,0,1,1
314320,2020,1,0,1,2
314320,2021,0,1,0,1
314320,2022,1,0,0,1
314330,2015,27,1,17,45
314330,2016,24,5,17,46
314330,2017,31,7,13,51
314330,2018,27,7,9,43
314330,2019,32,5,12,49
314330,2020,16,10,14,40
314330,2021,18,2,15,35
314330,2022,20,7,6,33
314340,2015,0,1,0,1
314340,2016,1,0,0,1
314340,2017,1,0,0,1
314340,2018,1,0,1,2
314340,2019,1,0,0,1
314340,2022,1,0,0,1
314350,2017,1,0,0,1
314350,2021,2,0,0,2
314380,2016,1,0,0,1
314380,2017,1,0,1,2
314390,2015,3,0,4,7
314390,2016,2,0,2,4
314390,2017,8,0,5,13
314390,2018,4,1,3,8
314390,2019,6,0,1,7
314390,2020,2,0,5,7
314390,2021,6,1,0,7
314390,2022,9,1,0,10
314400,2016,1,0,0,1
314400,2017,1,0,0,1
314410,2016,0,0,2,2
314410,2017,0,0,2,2
314410,2018,1,0,0,1
314410,2020,0,2,1,3
314410,2021,1,0,0,1
314430,2015,1,0,0,1
314430,2016,2,0,0,2
314430,2018,2,0,1,3
314430,2019,0,0,2,2
314430,2020,1,0,0,1
314430,2021,3,2,0,5
314430,2022,0,1,0,1
314435,2016,0,0,1,1
314435,2018,2,0,0,2
314437,2020,1,0,0,1
314450,2017,2,0,2,4
314450,2019,0,0,1,1
314450,2020,0,0,1,1
314450,2021,0,1,0,1
314450,2022,1,0,0,1
314460,2018,2,0,0,2
314460,2019,2,0,1,3
314460,2020,1,0,1,2
314470,2015,0,1,0,1
314470,2018,1,0,0,1
314470,2019,2,1,0,3
314470,2020,0,0,1,1
314470,2021,1,0,1,2
314470,2022,1,1,1,3
314480,2015,6,4,6,16
314480,2016,9,4,3,16
314480,2017,12,1,1,14
314480,2018,16,3,10,29
314480,2019,10,4,5,19
314480,2020,9,4,6,19
314480,2021,12,3,6,21
314480,2022,8,2,4,14
314500,2015,1,0,0,1
314500,2017,1,0,0,1
314500,2019,1,2,0,3
314500,2020,0,0,1,1
314500,2021,3,0,0,3
314510,2016,1,0,0,1
314510,2019,1,0,0,1
314510,2021,1,0,0,1
314510,2022,1,0,0,1
314520,2015,12,1,6,19
314520,2016,8,1,9,18
314520,2017,20,1,11,32
314520,2018,14,3,11,28
314520,2019,10,2,8,20
314520,2020,12,2,3,17
314520,2021,13,3,0,16
314520,2022,11,6,4,21
314530,2021,0,1,0,1
314535,2019,0,0,1,1
314560,2015,4,1,1,6
314560,2016,2,1,1,4
314560,2017,4,1,0,5
314560,2018,7,0,1,8
314560,2019,3,1,0,4
314560,2020,3,0,0,3
314560,2021,1,1,0,2
314560,2022,4,3,1,8
314585,2015,0,0,1,1
314585,2016,1,0,0,1
314585,2017,1,0,0,1
314585,2018,1,0,0,1
314585,2022,0,0,1,1
